symbol,date,period,eps,src
MTW,2024-06-30,2024Q2,-0.008,yahoo_income
MTW,2024-03-31,2024Q1,0.0109,yahoo_income
MUD,2025-06-30,2025Q2,-0.06,yahoo_income
MUD,2025-03-31,2025Q1,-0.032,yahoo_income
MUD,2024-09-30,2024Q3,-0.093,yahoo_income
MUD,2024-06-30,2024Q2,-0.052,yahoo_income
MUD,2024-03-31,2024Q1,-0.022,yahoo_income
MVP,2025-06-30,2025Q2,-0.028,yahoo_income
MVP,2025-03-31,2025Q1,-0.12,yahoo_income
MVP,2024-09-30,2024Q3,-0.064,yahoo_income
MVP,2024-06-30,2024Q2,0.026,yahoo_income
MVP,2024-03-31,2024Q1,0.014,yahoo_income
NAM,2025-06-30,2025Q2,0.0179,yahoo_income
NAM,2025-03-31,2025Q1,0.087,yahoo_income
NAM,2024-09-30,2024Q3,0.1014,yahoo_income
NAM,2024-06-30,2024Q2,0.0572,yahoo_income
NAM,2024-03-31,2024Q1,0.019,yahoo_income
NAT,2025-06-30,2025Q2,-0.001,yahoo_income
NAT,2025-03-31,2025Q1,0.003,yahoo_income
NAT,2024-09-30,2024Q3,0.13,yahoo_income
NAT,2024-06-30,2024Q2,0.166,yahoo_income
NAT,2024-03-31,2024Q1,0.192,yahoo_income
NATION,2025-06-30,2025Q2,-0.002558,yahoo_income
NATION,2025-03-31,2025Q1,-0.004477,yahoo_income
NATION,2024-09-30,2024Q3,-0.002558,yahoo_income
NATION,2024-06-30,2024Q2,-0.021105,yahoo_income
NATION,2024-03-31,2024Q1,-0.005756,yahoo_income
NC,2025-06-30,2025Q2,0.03,yahoo_income
NC,2025-03-31,2025Q1,0.0,yahoo_income
NC,2024-09-30,2024Q3,-0.009804,yahoo_income
NC,2024-06-30,2024Q2,-0.01,yahoo_income
NC,2024-03-31,2024Q1,0.06,yahoo_income
NCAP,2025-06-30,2025Q2,0.11,yahoo_income
NCAP,2025-03-31,2025Q1,0.1,yahoo_income
NCAP,2024-09-30,2024Q3,0.05,yahoo_income
NCAP,2024-06-30,2024Q2,0.04,yahoo_income
NCAP,2024-03-31,2024Q1,0.02,yahoo_income
NCH,2025-06-30,2025Q2,-0.021,yahoo_income
NCH,2025-03-31,2025Q1,-0.022,yahoo_income
NCH,2024-09-30,2024Q3,-0.0004,yahoo_income
NCH,2024-06-30,2024Q2,-0.002,yahoo_income
NCH,2024-03-31,2024Q1,-0.005,yahoo_income
NCL,2025-06-30,2025Q2,0.004,yahoo_income
NCL,2025-03-31,2025Q1,-0.045,yahoo_income
NCL,2024-09-30,2024Q3,-0.302,yahoo_income
NCL,2024-06-30,2024Q2,-0.083,yahoo_income
NCL,2024-03-31,2024Q1,-0.068,yahoo_income
NCP,2025-06-30,2025Q2,0.029,yahoo_income
NCP,2025-03-31,2025Q1,0.032,yahoo_income
NCP,2024-09-30,2024Q3,0.029,yahoo_income
NCP,2024-06-30,2024Q2,0.03,yahoo_income
NCP,2024-03-31,2024Q1,0.015272,yahoo_income
NDR,2025-06-30,2025Q2,0.0014,yahoo_income
NDR,2025-03-31,2025Q1,0.0096,yahoo_income
NDR,2024-09-30,2024Q3,0.0092,yahoo_income
NDR,2024-06-30,2024Q2,0.0136,yahoo_income
NDR,2024-03-31,2024Q1,0.0125,yahoo_income
NEO,2025-06-30,2025Q2,0.27,yahoo_income
NEO,2025-03-31,2025Q1,0.85,yahoo_income
NEO,2024-09-30,2024Q3,0.77,yahoo_income
NEO,2024-06-30,2024Q2,0.9,yahoo_income
NEO,2024-03-31,2024Q1,0.893017,yahoo_income
NEP,2025-06-30,2025Q2,-0.001,yahoo_income
NEP,2025-03-31,2025Q1,0.002,yahoo_income
NEP,2024-09-30,2024Q3,0.001,yahoo_income
NEP,2024-06-30,2024Q2,0.002,yahoo_income
NEP,2024-03-31,2024Q1,0.001,yahoo_income
NER,2025-06-30,2025Q2,0.2998,yahoo_income
NER,2025-03-31,2025Q1,0.3295,yahoo_income
NER,2024-09-30,2024Q3,0.1953,yahoo_income
NER,2024-06-30,2024Q2,0.2586,yahoo_income
NER,2024-03-31,2024Q1,0.2455,yahoo_income
NETBAY,2025-06-30,2025Q2,0.38,yahoo_income
NETBAY,2025-03-31,2025Q1,0.35,yahoo_income
NETBAY,2024-09-30,2024Q3,0.26,yahoo_income
NETBAY,2024-06-30,2024Q2,0.27,yahoo_income
NETBAY,2024-03-31,2024Q1,0.24,yahoo_income
NEW,2025-06-30,2025Q2,1.04,yahoo_income
NEW,2025-03-31,2025Q1,0.55,yahoo_income
NEW,2024-09-30,2024Q3,1.66,yahoo_income
NEW,2024-06-30,2024Q2,0.84,yahoo_income
NEW,2024-03-31,2024Q1,0.96,yahoo_income
NEWS,2025-06-30,2025Q2,-0.00026,yahoo_income
NEWS,2025-03-31,2025Q1,-0.000332,yahoo_income
NEWS,2024-09-30,2024Q3,-0.00025,yahoo_income
NEWS,2024-06-30,2024Q2,-0.00063,yahoo_income
NEWS,2024-03-31,2024Q1,-0.0005,yahoo_income
NEX,2025-06-30,2025Q2,0.05,yahoo_income
NEX,2025-03-31,2025Q1,-0.038995,yahoo_income
NEX,2024-09-30,2024Q3,-0.043427,yahoo_income
NEX,2024-06-30,2024Q2,-0.26,yahoo_income
NEX,2024-03-31,2024Q1,0.015598,yahoo_income
NFC,2025-06-30,2025Q2,0.0199,yahoo_income
NFC,2025-03-31,2025Q1,0.0121,yahoo_income
NFC,2024-09-30,2024Q3,0.0191,yahoo_income
NFC,2024-06-30,2024Q2,0.0097,yahoo_income
NFC,2024-03-31,2024Q1,0.01,yahoo_income
NKI,2025-06-30,2025Q2,-1.87,yahoo_income
NKI,2025-03-31,2025Q1,-9.15,yahoo_income
NKI,2024-09-30,2024Q3,-0.21,yahoo_income
NKI,2024-06-30,2024Q2,-0.01,yahoo_income
NKI,2024-03-31,2024Q1,0.18,yahoo_income
NKT,2025-06-30,2025Q2,0.08,yahoo_income
NKT,2025-03-31,2025Q1,0.1,yahoo_income
NKT,2024-09-30,2024Q3,0.162727,yahoo_income
NKT,2024-06-30,2024Q2,0.1,yahoo_income
NKT,2024-03-31,2024Q1,0.116123,yahoo_income
NL,2025-06-30,2025Q2,-0.04,yahoo_income
NL,2025-03-31,2025Q1,0.01,yahoo_income
NL,2024-09-30,2024Q3,0.004,yahoo_income
NL,2024-06-30,2024Q2,0.01,yahoo_income
NL,2024-03-31,2024Q1,0.03,yahoo_income
NNCL,2025-06-30,2025Q2,0.02,yahoo_income
NNCL,2025-03-31,2025Q1,0.04,yahoo_income
NNCL,2024-09-30,2024Q3,0.03,yahoo_income
NNCL,2024-06-30,2024Q2,0.05,yahoo_income
NNCL,2024-03-31,2024Q1,0.08,yahoo_income
NOBLE,2025-06-30,2025Q2,-0.04,yahoo_income
NOBLE,2025-03-31,2025Q1,0.06,yahoo_income
NOBLE,2024-09-30,2024Q3,-0.0024,yahoo_income
NOBLE,2024-06-30,2024Q2,0.09,yahoo_income
NOBLE,2024-03-31,2024Q1,0.06,yahoo_income
NOVA,2025-06-30,2025Q2,0.18,yahoo_income
NOVA,2025-03-31,2025Q1,-0.02,yahoo_income
NOVA,2024-09-30,2024Q3,-0.023879,yahoo_income
NOVA,2024-06-30,2024Q2,-0.08,yahoo_income
NOVA,2024-03-31,2024Q1,1.57,yahoo_income
NPK,2025-06-30,2025Q2,1.33,yahoo_income
NPK,2025-03-31,2025Q1,0.67,yahoo_income
NPK,2024-09-30,2024Q3,0.3,yahoo_income
NPK,2024-06-30,2024Q2,-0.48,yahoo_income
NPK,2024-03-31,2024Q1,-0.19,yahoo_income
NRF,2025-03-31,2025Q1,-0.129002,yahoo_income
NRF,2024-09-30,2024Q3,0.009923,yahoo_income
NRF,2024-06-30,2024Q2,0.009923,yahoo_income
NRF,2024-03-31,2024Q1,0.039693,yahoo_income
NSL,2025-06-30,2025Q2,0.55,yahoo_income
NSL,2025-03-31,2025Q1,0.57,yahoo_income
NSL,2024-09-30,2024Q3,0.45,yahoo_income
NSL,2024-06-30,2024Q2,0.44,yahoo_income
NSL,2024-03-31,2024Q1,0.43,yahoo_income
NTSC,2025-06-30,2025Q2,0.23,yahoo_income
NTSC,2025-03-31,2025Q1,0.21,yahoo_income
NTSC,2024-09-30,2024Q3,0.18,yahoo_income
NTSC,2024-06-30,2024Q2,0.16,yahoo_income
NTSC,2024-03-31,2024Q1,0.12,yahoo_income
NTV,2025-06-30,2025Q2,0.35,yahoo_income
NTV,2025-03-31,2025Q1,0.48,yahoo_income
NTV,2024-09-30,2024Q3,0.79,yahoo_income
NTV,2024-06-30,2024Q2,0.47,yahoo_income
NTV,2024-03-31,2024Q1,0.54,yahoo_income
NUT,2025-06-30,2025Q2,0.123803,yahoo_income
NUT,2025-03-31,2025Q1,0.24045,yahoo_income
NUT,2024-06-30,2024Q2,0.063896,yahoo_income
NUT,2024-03-31,2024Q1,0.165717,yahoo_income
NV,2025-06-30,2025Q2,-0.02,yahoo_income
NV,2025-03-31,2025Q1,-0.02,yahoo_income
NV,2024-09-30,2024Q3,-0.0872,yahoo_income
NV,2024-06-30,2024Q2,-0.05,yahoo_income
NV,2024-03-31,2024Q1,-0.03,yahoo_income
NVD,2025-06-30,2025Q2,-0.02,yahoo_income
NVD,2025-03-31,2025Q1,0.01,yahoo_income
NVD,2024-09-30,2024Q3,0.001992,yahoo_income
NVD,2024-06-30,2024Q2,0.002951,yahoo_income
NVD,2024-03-31,2024Q1,0.01,yahoo_income
NWR,2025-06-30,2025Q2,-0.0041,yahoo_income
NWR,2025-03-31,2025Q1,0.1,yahoo_income
NWR,2024-09-30,2024Q3,-0.4341,yahoo_income
NWR,2024-06-30,2024Q2,-0.3255,yahoo_income
NWR,2024-03-31,2024Q1,-0.015,yahoo_income
NYT,2025-06-30,2025Q2,0.08,yahoo_income
NYT,2025-03-31,2025Q1,0.08,yahoo_income
NYT,2024-09-30,2024Q3,0.08,yahoo_income
NYT,2024-06-30,2024Q2,0.08,yahoo_income
NYT,2024-03-31,2024Q1,0.13,yahoo_income
OCC,2025-06-30,2025Q2,-0.0745,yahoo_income
OCC,2025-03-31,2025Q1,0.2725,yahoo_income
OCC,2024-09-30,2024Q3,-0.0188,yahoo_income
OCC,2024-06-30,2024Q2,0.1769,yahoo_income
OCC,2024-03-31,2024Q1,0.1584,yahoo_income
OGC,2025-06-30,2025Q2,-1.34,yahoo_income
OGC,2025-03-31,2025Q1,-1.34,yahoo_income
OGC,2024-09-30,2024Q3,-3.1,yahoo_income
OGC,2024-06-30,2024Q2,-2.14,yahoo_income
OGC,2024-03-31,2024Q1,-1.82,yahoo_income
OHTL,2025-06-30,2025Q2,-1.44,yahoo_income
OHTL,2025-03-31,2025Q1,12.84,yahoo_income
OHTL,2024-09-30,2024Q3,3.78,yahoo_income
OHTL,2024-06-30,2024Q2,2.37,yahoo_income
OHTL,2024-03-31,2024Q1,10.8,yahoo_income
OKJ,2025-06-30,2025Q2,0.04,yahoo_income
OKJ,2025-03-31,2025Q1,0.1,yahoo_income
OKJ,2024-09-30,2024Q3,0.098655,yahoo_income
OKJ,2024-06-30,2024Q2,0.097612,yahoo_income
OKJ,2024-03-31,2024Q1,0.070473,yahoo_income
ONEE,2025-06-30,2025Q2,0.036,yahoo_income
ONEE,2025-03-31,2025Q1,-0.01,yahoo_income
ONEE,2024-09-30,2024Q3,0.069,yahoo_income
ONEE,2024-06-30,2024Q2,0.05,yahoo_income
ONEE,2024-03-31,2024Q1,0.013,yahoo_income
OR,2025-09-30,2025Q3,0.22,yahoo_income
OR,2025-06-30,2025Q2,0.19,yahoo_income
OR,2025-03-31,2025Q1,0.36,yahoo_income
OR,2024-09-30,2024Q3,-0.13,yahoo_income
OR,2024-06-30,2024Q2,0.21,yahoo_income
ORI,2025-06-30,2025Q2,0.1301,yahoo_income
ORI,2025-03-31,2025Q1,0.0455,yahoo_income
ORI,2024-09-30,2024Q3,0.1638,yahoo_income
ORI,2024-06-30,2024Q2,0.1841,yahoo_income
ORI,2024-03-31,2024Q1,0.1891,yahoo_income
ORN,2025-06-30,2025Q2,0.0167,yahoo_income
ORN,2025-03-31,2025Q1,0.0257,yahoo_income
ORN,2024-09-30,2024Q3,0.0378,yahoo_income
ORN,2024-06-30,2024Q2,-0.0016,yahoo_income
ORN,2024-03-31,2024Q1,0.0069,yahoo_income
OSP,2025-06-30,2025Q2,0.34,yahoo_income
OSP,2025-03-31,2025Q1,0.42,yahoo_income
OSP,2024-09-30,2024Q3,-0.12,yahoo_income
OSP,2024-06-30,2024Q2,0.2,yahoo_income
OSP,2024-03-31,2024Q1,0.28,yahoo_income
PACO,2025-06-30,2025Q2,0.03,yahoo_income
PACO,2025-03-31,2025Q1,0.04,yahoo_income
PACO,2024-09-30,2024Q3,0.02,yahoo_income
PACO,2024-06-30,2024Q2,0.04,yahoo_income
PACO,2024-03-31,2024Q1,0.046,yahoo_income
PAF,2025-06-30,2025Q2,0.022,yahoo_income
PAF,2025-03-31,2025Q1,0.022,yahoo_income
PAF,2024-09-30,2024Q3,-0.016,yahoo_income
PAF,2024-06-30,2024Q2,-0.009,yahoo_income
PAF,2024-03-31,2024Q1,0.019,yahoo_income
PANEL,2025-06-30,2025Q2,0.02,yahoo_income
PANEL,2025-03-31,2025Q1,0.02,yahoo_income
PANEL,2024-09-30,2024Q3,0.02,yahoo_income
PANEL,2024-06-30,2024Q2,0.01,yahoo_income
PANEL,2024-03-31,2024Q1,0.01,yahoo_income
PAP,2025-06-30,2025Q2,0.04,yahoo_income
PAP,2025-03-31,2025Q1,0.08,yahoo_income
PAP,2024-09-30,2024Q3,-0.24,yahoo_income
PAP,2024-06-30,2024Q2,-0.04,yahoo_income
PAP,2024-03-31,2024Q1,-0.02,yahoo_income
PATO,2025-06-30,2025Q2,0.15,yahoo_income
PATO,2025-03-31,2025Q1,0.12,yahoo_income
PATO,2024-09-30,2024Q3,0.2,yahoo_income
PATO,2024-06-30,2024Q2,0.15,yahoo_income
PATO,2024-03-31,2024Q1,0.11,yahoo_income
PB,2025-06-30,2025Q2,0.64,yahoo_income
PB,2025-03-31,2025Q1,0.76,yahoo_income
PB,2024-09-30,2024Q3,0.92,yahoo_income
PB,2024-06-30,2024Q2,0.83,yahoo_income
PB,2024-03-31,2024Q1,0.92,yahoo_income
PCC,2025-06-30,2025Q2,0.14,yahoo_income
PCC,2025-03-31,2025Q1,0.084,yahoo_income
PCC,2024-09-30,2024Q3,0.076,yahoo_income
PCC,2024-06-30,2024Q2,0.07,yahoo_income
PCC,2024-03-31,2024Q1,0.067,yahoo_income
PCE,2025-06-30,2025Q2,0.049,yahoo_income
PCE,2025-03-31,2025Q1,0.01,yahoo_income
PCE,2024-09-30,2024Q3,0.086,yahoo_income
PCE,2024-06-30,2024Q2,0.036462,yahoo_income
PCE,2024-03-31,2024Q1,0.039876,yahoo_income
PCSGH,2025-06-30,2025Q2,0.077,yahoo_income
PCSGH,2025-03-31,2025Q1,0.12,yahoo_income
PCSGH,2024-09-30,2024Q3,0.05,yahoo_income
PCSGH,2024-06-30,2024Q2,0.095,yahoo_income
PCSGH,2024-03-31,2024Q1,0.11,yahoo_income
PDG,2025-06-30,2025Q2,0.06,yahoo_income
PDG,2025-03-31,2025Q1,0.081,yahoo_income
PDG,2024-09-30,2024Q3,0.05,yahoo_income
PDG,2024-06-30,2024Q2,0.061,yahoo_income
PDG,2024-03-31,2024Q1,0.054,yahoo_income
PDJ,2025-06-30,2025Q2,-0.1404,yahoo_income
PDJ,2025-03-31,2025Q1,-0.1213,yahoo_income
PDJ,2024-09-30,2024Q3,-0.1542,yahoo_income
PDJ,2024-06-30,2024Q2,0.0863,yahoo_income
PDJ,2024-03-31,2024Q1,-0.0651,yahoo_income
PEACE,2025-06-30,2025Q2,-0.003,yahoo_income
PEACE,2025-03-31,2025Q1,0.01,yahoo_income
PEACE,2024-09-30,2024Q3,0.02,yahoo_income
PEACE,2024-06-30,2024Q2,0.043,yahoo_income
PEACE,2024-03-31,2024Q1,0.04,yahoo_income
PEER,2025-06-30,2025Q2,-0.0915,yahoo_income
PEER,2025-03-31,2025Q1,-0.0591,yahoo_income
PEER,2024-09-30,2024Q3,0.0975,yahoo_income
PEER,2024-06-30,2024Q2,-0.0892,yahoo_income
PEER,2024-03-31,2024Q1,0.0409,yahoo_income
PERM,2025-06-30,2025Q2,-0.02,yahoo_income
PERM,2025-03-31,2025Q1,-0.07,yahoo_income
PERM,2024-09-30,2024Q3,-0.12,yahoo_income
PERM,2024-06-30,2024Q2,-0.1,yahoo_income
PERM,2024-03-31,2024Q1,-0.09,yahoo_income
PF,2025-06-30,2025Q2,-0.065,yahoo_income
PF,2025-03-31,2025Q1,-0.028,yahoo_income
PF,2024-09-30,2024Q3,-0.0387,yahoo_income
PF,2024-06-30,2024Q2,-0.018,yahoo_income
PF,2024-03-31,2024Q1,-0.007,yahoo_income
PG,2025-06-30,2025Q2,-0.17,yahoo_income
PG,2025-03-31,2025Q1,-0.03,yahoo_income
PG,2024-09-30,2024Q3,0.21,yahoo_income
PG,2024-06-30,2024Q2,-0.13,yahoo_income
PG,2024-03-31,2024Q1,0.04,yahoo_income
PHG,2025-06-30,2025Q2,0.29,yahoo_income
PHG,2025-03-31,2025Q1,0.26,yahoo_income
PHG,2024-09-30,2024Q3,0.3,yahoo_income
PHG,2024-06-30,2024Q2,0.12,yahoo_income
PHG,2024-03-31,2024Q1,0.22,yahoo_income
PHOL,2025-06-30,2025Q2,0.07,yahoo_income
PHOL,2025-03-31,2025Q1,0.08,yahoo_income
PHOL,2024-09-30,2024Q3,0.1,yahoo_income
PHOL,2024-06-30,2024Q2,0.08,yahoo_income
PHOL,2024-03-31,2024Q1,0.08,yahoo_income
PICO,2025-07-31,2025Q3,0.056,yahoo_income
PICO,2025-04-30,2025Q2,-0.138,yahoo_income
PICO,2025-01-31,2025Q1,0.037,yahoo_income
PICO,2024-07-31,2024Q3,0.062,yahoo_income
PICO,2024-04-30,2024Q2,0.003,yahoo_income
PIMO,2025-06-30,2025Q2,0.02,yahoo_income
PIMO,2025-03-31,2025Q1,0.03,yahoo_income
PIMO,2024-09-30,2024Q3,0.023,yahoo_income
PIMO,2024-06-30,2024Q2,0.04,yahoo_income
PIMO,2024-03-31,2024Q1,0.05,yahoo_income
PIN,2025-06-30,2025Q2,0.15,yahoo_income
PIN,2025-03-31,2025Q1,0.05,yahoo_income
PIN,2024-09-30,2024Q3,0.41,yahoo_income
PIN,2024-06-30,2024Q2,0.36,yahoo_income
PIN,2024-03-31,2024Q1,0.39,yahoo_income
PIS,2025-06-30,2025Q2,0.15,yahoo_income
PIS,2025-03-31,2025Q1,0.14,yahoo_income
PIS,2024-09-30,2024Q3,0.044155,yahoo_income
PIS,2024-06-30,2024Q2,0.036876,yahoo_income
PIS,2024-03-31,2024Q1,0.044665,yahoo_income
PJW,2025-06-30,2025Q2,0.058,yahoo_income
PJW,2025-03-31,2025Q1,0.088,yahoo_income
PJW,2024-09-30,2024Q3,0.044,yahoo_income
PJW,2024-06-30,2024Q2,0.025,yahoo_income
PJW,2024-03-31,2024Q1,0.069,yahoo_income
PK,2025-06-30,2025Q2,-0.03,yahoo_income
PK,2025-03-31,2025Q1,0.07,yahoo_income
PK,2024-09-30,2024Q3,-0.11,yahoo_income
PK,2024-06-30,2024Q2,0.03,yahoo_income
PK,2024-03-31,2024Q1,-0.12,yahoo_income
PL,2025-06-30,2025Q2,0.05,yahoo_income
PL,2025-03-31,2025Q1,0.02,yahoo_income
PL,2024-09-30,2024Q3,0.01,yahoo_income
PL,2024-06-30,2024Q2,0.02,yahoo_income
PL,2024-03-31,2024Q1,0.03,yahoo_income
PLANB,2025-06-30,2025Q2,0.06,yahoo_income
PLANB,2025-03-31,2025Q1,0.04,yahoo_income
PLANB,2024-09-30,2024Q3,0.0658,yahoo_income
PLANB,2024-06-30,2024Q2,0.06,yahoo_income
PLANB,2024-03-31,2024Q1,0.0421,yahoo_income
PLANET,2025-06-30,2025Q2,-0.04,yahoo_income
PLANET,2025-03-31,2025Q1,-0.04,yahoo_income
PLANET,2024-09-30,2024Q3,-0.06,yahoo_income
PLANET,2024-06-30,2024Q2,-0.07,yahoo_income
PLANET,2024-03-31,2024Q1,0.01,yahoo_income
PLAT,2025-06-30,2025Q2,0.03,yahoo_income
PLAT,2025-03-31,2025Q1,0.05,yahoo_income
PLAT,2024-09-30,2024Q3,0.04,yahoo_income
PLAT,2024-06-30,2024Q2,0.03,yahoo_income
PLAT,2024-03-31,2024Q1,0.02,yahoo_income
PLE,2025-06-30,2025Q2,0.053,yahoo_income
PLE,2025-03-31,2025Q1,0.004,yahoo_income
PLE,2024-09-30,2024Q3,-0.16,yahoo_income
PLE,2024-06-30,2024Q2,-0.171,yahoo_income
PLE,2024-03-31,2024Q1,-0.181,yahoo_income
PLT,2025-06-30,2025Q2,0.02,yahoo_income
PLT,2025-03-31,2025Q1,0.01,yahoo_income
PLT,2024-09-30,2024Q3,0.02,yahoo_income
PLT,2024-06-30,2024Q2,0.02,yahoo_income
PLT,2024-03-31,2024Q1,0.02,yahoo_income
PLUS,2025-06-30,2025Q2,0.03,yahoo_income
PLUS,2025-03-31,2025Q1,-0.07,yahoo_income
PLUS,2024-09-30,2024Q3,0.03,yahoo_income
PLUS,2024-06-30,2024Q2,0.05,yahoo_income
PLUS,2024-03-31,2024Q1,0.02,yahoo_income
PM,2025-06-30,2025Q2,0.29,yahoo_income
PM,2025-03-31,2025Q1,0.29,yahoo_income
PM,2024-09-30,2024Q3,0.38,yahoo_income
PM,2024-06-30,2024Q2,0.19,yahoo_income
PM,2024-03-31,2024Q1,0.22,yahoo_income
PMC,2025-06-30,2025Q2,0.028,yahoo_income
PMC,2025-03-31,2025Q1,0.039949,yahoo_income
PMC,2024-09-30,2024Q3,0.042872,yahoo_income
PMC,2024-06-30,2024Q2,0.030505,yahoo_income
PMC,2024-03-31,2024Q1,0.030131,yahoo_income
PMTA,2025-06-30,2025Q2,0.61,yahoo_income
PMTA,2025-03-31,2025Q1,0.24,yahoo_income
PMTA,2024-09-30,2024Q3,0.44,yahoo_income
PMTA,2024-06-30,2024Q2,0.5,yahoo_income
PMTA,2024-03-31,2024Q1,0.05,yahoo_income
POLY,2025-06-30,2025Q2,0.11,yahoo_income
POLY,2025-03-31,2025Q1,0.17,yahoo_income
POLY,2024-09-30,2024Q3,0.13,yahoo_income
POLY,2024-06-30,2024Q2,0.11,yahoo_income
POLY,2024-03-31,2024Q1,0.1,yahoo_income
PORT,2025-06-30,2025Q2,0.012,yahoo_income
PORT,2025-03-31,2025Q1,-0.006,yahoo_income
PORT,2024-09-30,2024Q3,-0.004,yahoo_income
PORT,2024-06-30,2024Q2,0.013,yahoo_income
PORT,2024-03-31,2024Q1,0.017,yahoo_income
PPM,2025-06-30,2025Q2,-0.0203,yahoo_income
PPM,2025-03-31,2025Q1,0.0988,yahoo_income
PPM,2024-09-30,2024Q3,0.024,yahoo_income
PPM,2024-06-30,2024Q2,0.0594,yahoo_income
PPM,2024-03-31,2024Q1,0.1071,yahoo_income
PPP,2025-06-30,2025Q2,-0.11,yahoo_income
PPP,2025-03-31,2025Q1,-0.03,yahoo_income
PPP,2024-09-30,2024Q3,-0.04,yahoo_income
PPP,2024-06-30,2024Q2,-0.05,yahoo_income
PPP,2024-03-31,2024Q1,-0.03,yahoo_income
PPPM,2025-06-30,2025Q2,-0.057,yahoo_income
PPPM,2025-03-31,2025Q1,0.072,yahoo_income
PPPM,2024-09-30,2024Q3,-0.113,yahoo_income
PPPM,2024-06-30,2024Q2,-0.077,yahoo_income
PPPM,2024-03-31,2024Q1,0.008,yahoo_income
PPS,2025-06-30,2025Q2,-0.009,yahoo_income
PPS,2025-03-31,2025Q1,-0.002,yahoo_income
PPS,2024-09-30,2024Q3,-0.001,yahoo_income
PPS,2024-06-30,2024Q2,-0.011,yahoo_income
PPS,2024-03-31,2024Q1,-0.002,yahoo_income
PQS,2025-06-30,2025Q2,-0.035,yahoo_income
PQS,2025-03-31,2025Q1,0.08,yahoo_income
PQS,2024-09-30,2024Q3,0.12,yahoo_income
PQS,2024-06-30,2024Q2,-0.003,yahoo_income
PQS,2024-03-31,2024Q1,0.18,yahoo_income
PR9,2025-06-30,2025Q2,0.23,yahoo_income
PR9,2025-03-31,2025Q1,0.25,yahoo_income
PR9,2024-09-30,2024Q3,0.26,yahoo_income
PR9,2024-06-30,2024Q2,0.18,yahoo_income
PR9,2024-03-31,2024Q1,0.2,yahoo_income
PRAKIT,2025-06-30,2025Q2,-0.16,yahoo_income
PRAKIT,2025-03-31,2025Q1,-0.2198,yahoo_income
PRAKIT,2024-09-30,2024Q3,-0.23,yahoo_income
PRAKIT,2024-06-30,2024Q2,-0.27,yahoo_income
PRAKIT,2024-03-31,2024Q1,-0.5954,yahoo_income
PRAPAT,2025-06-30,2025Q2,0.01,yahoo_income
PRAPAT,2025-03-31,2025Q1,0.018182,yahoo_income
PRAPAT,2024-09-30,2024Q3,0.036364,yahoo_income
PRAPAT,2024-06-30,2024Q2,0.02,yahoo_income
PRAPAT,2024-03-31,2024Q1,0.045455,yahoo_income
PREB,2025-06-30,2025Q2,0.102,yahoo_income
PREB,2025-03-31,2025Q1,0.065,yahoo_income
PREB,2024-09-30,2024Q3,0.062,yahoo_income
PREB,2024-06-30,2024Q2,0.284,yahoo_income
PREB,2024-03-31,2024Q1,0.098,yahoo_income
PRECHA,2025-06-30,2025Q2,-0.03,yahoo_income
PRECHA,2025-03-31,2025Q1,-0.03,yahoo_income
PRECHA,2024-09-30,2024Q3,-0.03,yahoo_income
PRECHA,2024-06-30,2024Q2,-0.03,yahoo_income
PRECHA,2024-03-31,2024Q1,-0.02,yahoo_income
PRG,2025-06-30,2025Q2,0.39,yahoo_income
PRG,2025-03-31,2025Q1,0.002,yahoo_income
PRG,2024-09-30,2024Q3,0.33,yahoo_income
PRG,2024-06-30,2024Q2,0.31,yahoo_income
PRG,2024-03-31,2024Q1,-0.019,yahoo_income
PRI,2025-06-30,2025Q2,0.16,yahoo_income
PRI,2025-03-31,2025Q1,0.117,yahoo_income
PRI,2024-09-30,2024Q3,0.221,yahoo_income
PRI,2024-06-30,2024Q2,0.216,yahoo_income
PRI,2024-03-31,2024Q1,0.25,yahoo_income
PRIME,2025-06-30,2025Q2,-0.011,yahoo_income
PRIME,2025-03-31,2025Q1,-0.005,yahoo_income
PRIME,2024-09-30,2024Q3,-0.02,yahoo_income
PRIME,2024-06-30,2024Q2,-0.014,yahoo_income
PRIME,2024-03-31,2024Q1,0.012,yahoo_income
PRIN,2025-06-30,2025Q2,0.02,yahoo_income
PRIN,2025-03-31,2025Q1,-0.02,yahoo_income
PRIN,2024-09-30,2024Q3,0.02,yahoo_income
PRIN,2024-06-30,2024Q2,0.01,yahoo_income
PRIN,2024-03-31,2024Q1,0.01,yahoo_income
PRINC,2025-06-30,2025Q2,-0.039,yahoo_income
PRINC,2025-03-31,2025Q1,-0.026,yahoo_income
PRINC,2024-09-30,2024Q3,0.195,yahoo_income
PRINC,2024-06-30,2024Q2,-0.037,yahoo_income
PRINC,2024-03-31,2024Q1,-0.01,yahoo_income
PRM,2025-06-30,2025Q2,0.2,yahoo_income
PRM,2025-03-31,2025Q1,0.31,yahoo_income
PRM,2024-09-30,2024Q3,0.19,yahoo_income
PRM,2024-06-30,2024Q2,0.27,yahoo_income
PRM,2024-03-31,2024Q1,0.23,yahoo_income
PROEN,2025-06-30,2025Q2,0.09,yahoo_income
PROEN,2025-03-31,2025Q1,-0.04,yahoo_income
PROEN,2024-09-30,2024Q3,-0.05,yahoo_income
PROEN,2024-06-30,2024Q2,-0.05,yahoo_income
PROEN,2024-03-31,2024Q1,-0.01,yahoo_income
