symbol,period,eps
ITD,2024Q3,-0.53
ITEL,2025Q4,
ITEL,2025Q3,
ITEL,2025Q2,0.01
ITEL,2025Q1,0.02
ITEL,2024Q4,0.09
ITEL,2024Q3,0.02
ITNS,2025Q4,
ITNS,2025Q3,
ITNS,2025Q2,0.04
ITNS,2025Q1,0.03
ITNS,2024Q4,0.05
ITNS,2024Q3,0.05
ITTHI,2025Q4,
ITTHI,2025Q3,
ITTHI,2025Q2,0.03
ITTHI,2025Q1,0.04
ITTHI,2024Q4,0.03
ITTHI,2024Q3,0.02
IVF,2025Q4,
IVF,2025Q3,
IVF,2025Q2,-0.01
IVF,2025Q1,-0.01
IVF,2024Q4,0.02
IVF,2024Q3,
IVL,2025Q4,
IVL,2025Q3,
IVL,2025Q2,-0.13
IVL,2025Q1,-0.27
IVL,2024Q4,0.12
IVL,2024Q3,0.2
J,2025Q4,
J,2025Q3,
J,2025Q2,-0.07
J,2025Q1,-0.02
J,2024Q4,0.01
J,2024Q3,0.01
JAK,2025Q4,
JAK,2025Q3,
JAK,2025Q2,0.02
JAK,2025Q1,0.01
JAK,2024Q4,0.03
JAK,2024Q3,0.01
JAS,2025Q4,
JAS,2025Q3,
JAS,2025Q2,-0.02
JAS,2025Q1,0.02
JAS,2024Q4,0.02
JAS,2024Q3,0.02
JCK,2025Q4,
JCK,2025Q3,
JCK,2025Q2,-0.04
JCK,2025Q1,-0.04
JCK,2024Q4,-0.04
JCK,2024Q3,-0.03
JCKH,2025Q4,
JCKH,2025Q3,
JCKH,2025Q2,-0.1
JCKH,2025Q1,-0.06
JCKH,2024Q4,-0.02
JCKH,2024Q3,0.0
JCT,2025Q4,
JCT,2025Q3,
JCT,2025Q2,2.29
JCT,2025Q1,2.57
JCT,2024Q4,2.18
JCT,2024Q3,0.65
JDF,2025Q4,
JDF,2025Q3,
JDF,2025Q2,0.01
JDF,2025Q1,0.03
JDF,2024Q4,0.05
JDF,2024Q3,0.04
JMART,2025Q4,
JMART,2025Q3,
JMART,2025Q2,0.08
JMART,2025Q1,0.1
JMART,2024Q4,0.21
JMART,2024Q3,0.17
JMT,2025Q4,
JMT,2025Q3,
JMT,2025Q2,0.17
JMT,2025Q1,0.23
JMT,2024Q4,0.28
JMT,2024Q3,0.29
JPARK,2025Q4,
JPARK,2025Q3,
JPARK,2025Q2,0.05
JPARK,2025Q1,0.06
JPARK,2024Q4,0.05
JPARK,2024Q3,0.23
JR,2025Q4,
JR,2025Q3,
JR,2025Q2,0.03
JR,2025Q1,0.0
JR,2024Q4,0.05
JR,2024Q3,0.04
JSP,2025Q4,
JSP,2025Q3,
JSP,2025Q2,0.06
JSP,2025Q1,0.02
JSP,2024Q4,-0.08
JSP,2024Q3,0.07
JTS,2025Q4,
JTS,2025Q3,
JTS,2025Q2,0.0
JTS,2025Q1,0.15
JTS,2024Q4,0.2
JTS,2024Q3,0.18
JUBILE,2025Q4,
JUBILE,2025Q3,
JUBILE,2025Q2,0.1
JUBILE,2025Q1,0.15
JUBILE,2024Q4,0.22
JUBILE,2024Q3,0.14
K,2025Q4,
K,2025Q3,
K,2025Q2,-0.09
K,2025Q1,0.02
K,2024Q4,0.05
K,2024Q3,0.0
KAMART,2025Q4,
KAMART,2025Q3,
KAMART,2025Q2,0.11
KAMART,2025Q1,0.15
KAMART,2024Q4,0.12
KAMART,2024Q3,0.14
KASET,2025Q4,
KASET,2025Q3,
KASET,2025Q2,-0.06
KASET,2025Q1,-0.06
KASET,2024Q4,-0.05
KASET,2024Q3,-0.07
KBANK,2025Q4,
KBANK,2025Q3,
KBANK,2025Q2,5.27
KBANK,2025Q1,5.67
KBANK,2024Q4,4.42
KBANK,2024Q3,4.91
KBS,2025Q4,
KBS,2025Q3,
KBS,2025Q2,0.52
KBS,2025Q1,1.06
KBS,2024Q4,-0.27
KBS,2024Q3,-0.09
KBSPIF,2025Q4,
KBSPIF,2025Q3,
KBSPIF,2025Q2,
KBSPIF,2025Q1,
KBSPIF,2024Q4,
KBSPIF,2024Q3,
KC,2025Q4,
KC,2025Q3,
KC,2025Q2,0.0
KC,2025Q1,0.0
KC,2024Q4,-0.01
KC,2024Q3,-0.01
KCAR,2025Q4,
KCAR,2025Q3,
KCAR,2025Q2,0.18
KCAR,2025Q1,0.2
KCAR,2024Q4,0.1
KCAR,2024Q3,0.12
KCC,2025Q4,
KCC,2025Q3,
KCC,2025Q2,0.16
KCC,2025Q1,0.02
KCC,2024Q4,0.04
KCC,2024Q3,0.03
KCE,2025Q4,
KCE,2025Q3,
KCE,2025Q2,0.15
KCE,2025Q1,0.19
KCE,2024Q4,0.23
KCE,2024Q3,0.18
KCG,2025Q4,
KCG,2025Q3,
KCG,2025Q2,0.18
KCG,2025Q1,0.22
KCG,2024Q4,0.29
KCG,2024Q3,0.14
KCM,2025Q4,
KCM,2025Q3,
KCM,2025Q2,0.0
KCM,2025Q1,0.0
KCM,2024Q4,-0.01
KCM,2024Q3,-0.01
KDH,2025Q4,
KDH,2025Q3,
KDH,2025Q2,2.03
KDH,2025Q1,2.09
KDH,2024Q4,1.21
KDH,2024Q3,2.49
KEX,2025Q4,
KEX,2025Q3,
KEX,2025Q2,-0.31
KEX,2025Q1,-0.26
KEX,2024Q4,-0.84
KEX,2024Q3,-0.45
KGEN,2025Q4,
KGEN,2025Q3,
KGEN,2025Q2,-0.04
KGEN,2025Q1,-0.02
KGEN,2024Q4,-0.03
KGEN,2024Q3,-0.05
KGI,2025Q4,
KGI,2025Q3,
KGI,2025Q2,0.07
KGI,2025Q1,0.1
KGI,2024Q4,0.14
KGI,2024Q3,0.1
KIAT,2025Q4,
KIAT,2025Q3,
KIAT,2025Q2,0.01
KIAT,2025Q1,0.01
KIAT,2024Q4,0.0
KIAT,2024Q3,0.0
KISS,2025Q4,
KISS,2025Q3,
KISS,2025Q2,0.04
KISS,2025Q1,0.06
KISS,2024Q4,0.06
KISS,2024Q3,0.09
KJL,2025Q4,
KJL,2025Q3,
KJL,2025Q2,0.21
KJL,2025Q1,0.13
KJL,2024Q4,0.23
KJL,2024Q3,0.19
KK,2025Q4,
KK,2025Q3,
KK,2025Q2,0.01
KK,2025Q1,0.01
KK,2024Q4,0.01
KK,2024Q3,0.01
KKC,2025Q4,
KKC,2025Q3,
KKC,2025Q2,
KKC,2025Q1,
KKC,2024Q4,-0.24
KKC,2024Q3,-0.21
KKP,2025Q4,
KKP,2025Q3,
KKP,2025Q2,1.7
KKP,2025Q1,1.28
KKP,2024Q4,1.74
KKP,2024Q3,1.55
KLINIQ,2025Q4,
KLINIQ,2025Q3,
KLINIQ,2025Q2,0.41
KLINIQ,2025Q1,0.39
KLINIQ,2024Q4,0.44
KLINIQ,2024Q3,0.34
KOOL,2025Q4,
KOOL,2025Q3,
KOOL,2025Q2,0.0
KOOL,2025Q1,0.01
KOOL,2024Q4,0.0
KOOL,2024Q3,0.0
KPNPF,2025Q4,
KPNPF,2025Q3,
KPNPF,2025Q2,-0.056633
KPNPF,2025Q1,0.032044
KPNPF,2024Q4,
KPNPF,2024Q3,0.025659
KPNREIT,2025Q4,
KPNREIT,2025Q3,
KPNREIT,2025Q2,-0.056633
KPNREIT,2025Q1,0.032044
KPNREIT,2024Q4,
KPNREIT,2024Q3,0.025659
KSL,2025Q4,
KSL,2025Q3,0.01
KSL,2025Q2,0.03
KSL,2025Q1,0.03
KSL,2024Q4,-0.02
KSL,2024Q3,0.04
KTB,2025Q4,
KTB,2025Q3,
KTB,2025Q2,0.8
KTB,2025Q1,0.84
KTB,2024Q4,0.75
KTB,2024Q3,0.79
KTBSTMR,2025Q4,
KTBSTMR,2025Q3,
KTBSTMR,2025Q2,0.147791
KTBSTMR,2025Q1,0.147244
KTBSTMR,2024Q4,
KTBSTMR,2024Q3,0.215423
KTC,2025Q4,
KTC,2025Q3,
KTC,2025Q2,0.73
KTC,2025Q1,0.72
KTC,2024Q4,0.73
KTC,2024Q3,0.74
KTIS,2025Q4,
KTIS,2025Q3,0.1
KTIS,2025Q2,-0.06
KTIS,2025Q1,-0.26
KTIS,2024Q4,-0.09
KTIS,2024Q3,0.03
KTMS,2025Q4,
KTMS,2025Q3,
KTMS,2025Q2,0.03
KTMS,2025Q1,0.04
KTMS,2024Q4,0.02
KTMS,2024Q3,0.01
KUMWEL,2025Q4,
KUMWEL,2025Q3,
KUMWEL,2025Q2,0.02
KUMWEL,2025Q1,0.03
KUMWEL,2024Q4,0.05
KUMWEL,2024Q3,0.02
KUN,2025Q4,
KUN,2025Q3,
KUN,2025Q2,0.03
KUN,2025Q1,-0.01
KUN,2024Q4,0.02
KUN,2024Q3,0.01
KWC,2025Q4,
KWC,2025Q3,
KWC,2025Q2,3.92
KWC,2025Q1,4.01
KWC,2024Q4,4.12
KWC,2024Q3,3.49
KWI,2025Q4,
KWI,2025Q3,
KWI,2025Q2,
KWI,2025Q1,
KWI,2024Q4,
KWI,2024Q3,-0.06
KWM,2025Q4,
KWM,2025Q3,
KWM,2025Q2,0.03
KWM,2025Q1,0.04
KWM,2024Q4,0.01
KWM,2024Q3,0.03
KYE,2025Q4,0.62
KYE,2025Q3,18.63
KYE,2025Q2,13.1
KYE,2025Q1,3.12
KYE,2024Q4,2.9
KYE,2024Q3,12.64
L&E,2025Q4,
L&E,2025Q3,
L&E,2025Q2,-0.05
L&E,2025Q1,-0.07
L&E,2024Q4,0.06
L&E,2024Q3,0.03
LALIN,2025Q4,
LALIN,2025Q3,
LALIN,2025Q2,0.14
LALIN,2025Q1,0.1
LALIN,2024Q4,0.17
LALIN,2024Q3,0.2
LANNA,2025Q4,
LANNA,2025Q3,
LANNA,2025Q2,0.34
LANNA,2025Q1,0.46
LANNA,2024Q4,0.58
LANNA,2024Q3,0.56
LDC,2025Q4,
LDC,2025Q3,
LDC,2025Q2,-0.01
LDC,2025Q1,0.0
LDC,2024Q4,0.0
LDC,2024Q3,0.0
LEE,2025Q4,
LEE,2025Q3,
LEE,2025Q2,0.09
LEE,2025Q1,0.06
LEE,2024Q4,0.05
LEE,2024Q3,0.06
LEO,2025Q4,
LEO,2025Q3,
LEO,2025Q2,0.02
LEO,2025Q1,0.03
LEO,2024Q4,0.04
LEO,2024Q3,0.04
LH,2025Q4,
LH,2025Q3,
LH,2025Q2,0.12
LH,2025Q1,0.07
LH,2024Q4,0.22
LH,2024Q3,0.05
LHFG,2025Q4,
LHFG,2025Q3,
LHFG,2025Q2,0.03
LHFG,2025Q1,0.03
LHFG,2024Q4,0.03
LHFG,2024Q3,0.03
LHHOTEL,2025Q4,
LHHOTEL,2025Q3,
LHHOTEL,2025Q2,0.323147
LHHOTEL,2025Q1,0.427201
LHHOTEL,2024Q4,
LHHOTEL,2024Q3,0.515444
LHK,2025Q4,0.08
LHK,2025Q3,0.07
LHK,2025Q2,0.06
LHK,2025Q1,0.08
LHK,2024Q4,0.07
LHK,2024Q3,0.06
LHPF,2025Q4,
LHPF,2025Q3,
LHPF,2025Q2,0.230561
LHPF,2025Q1,0.113918
LHPF,2024Q4,
LHPF,2024Q3,0.082115
LHRREIT,2025Q4,
LHRREIT,2025Q3,
LHRREIT,2025Q2,0.230561
LHRREIT,2025Q1,0.113918
LHRREIT,2024Q4,
LHRREIT,2024Q3,0.082115
LHSC,2025Q4,
LHSC,2025Q3,
LHSC,2025Q2,0.330278
LHSC,2025Q1,0.533305
LHSC,2024Q4,
LHSC,2024Q3,0.578369
LIT,2025Q4,
LIT,2025Q3,
LIT,2025Q2,0.01
LIT,2025Q1,0.01
LIT,2024Q4,0.0
LIT,2024Q3,-0.88
LOXLEY,2025Q4,
LOXLEY,2025Q3,
LOXLEY,2025Q2,0.03
LOXLEY,2025Q1,0.03
LOXLEY,2024Q4,-0.03
LOXLEY,2024Q3,0.0
LPF,2025Q4,
LPF,2025Q3,
LPF,2025Q2,
LPF,2025Q1,0.238154
LPF,2024Q4,0.161333
LPF,2024Q3,0.239503
LPH,2025Q4,
LPH,2025Q3,
LPH,2025Q2,0.08
LPH,2025Q1,0.05
LPH,2024Q4,0.02
LPH,2024Q3,0.06
LPN,2025Q4,
LPN,2025Q3,
LPN,2025Q2,0.01
LPN,2025Q1,0.01
LPN,2024Q4,-0.08
LPN,2024Q3,0.03
LRH,2025Q4,
LRH,2025Q3,
LRH,2025Q2,-0.75
LRH,2025Q1,4.08
LRH,2024Q4,3.78
LRH,2024Q3,2.05
LST,2025Q4,
LST,2025Q3,
LST,2025Q2,0.16
LST,2025Q1,0.12
LST,2024Q4,0.16
LST,2024Q3,0.22
LTMH,2025Q4,
LTMH,2025Q3,
LTMH,2025Q2,0.04
LTMH,2025Q1,0.01093
LTMH,2024Q4,
LTMH,2024Q3,0.04317
LTS,2025Q4,
LTS,2025Q3,
LTS,2025Q2,0.1
LTS,2025Q1,0.09
LTS,2024Q4,0.13
LTS,2024Q3,0.1
LUXF,2025Q4,
LUXF,2025Q3,
LUXF,2025Q2,
LUXF,2025Q1,
LUXF,2024Q4,
LUXF,2024Q3,
M,2025Q4,
M,2025Q3,
M,2025Q2,0.3
M,2025Q1,0.26
M,2024Q4,0.39
M,2024Q3,0.37
M-CHAI,2025Q4,
M-CHAI,2025Q3,
M-CHAI,2025Q2,0.27
M-CHAI,2025Q1,0.12
M-CHAI,2024Q4,-0.18
M-CHAI,2024Q3,0.4
M-II,2025Q4,
M-II,2025Q3,
M-II,2025Q2,0.16275
M-II,2025Q1,0.164872
M-II,2024Q4,
M-II,2024Q3,0.27975
M-PAT,2025Q4,
M-PAT,2025Q3,
M-PAT,2025Q2,
M-PAT,2025Q1,
M-PAT,2024Q4,
M-PAT,2024Q3,
M-STOR,2025Q4,
M-STOR,2025Q3,
M-STOR,2025Q2,
M-STOR,2025Q1,
M-STOR,2024Q4,
M-STOR,2024Q3,
MADAME,2025Q4,
MADAME,2025Q3,
MADAME,2025Q2,0.01
MADAME,2025Q1,0.07
MADAME,2024Q4,-0.08
MADAME,2024Q3,-0.03
MAGURO,2025Q4,
MAGURO,2025Q3,
MAGURO,2025Q2,0.25
MAGURO,2025Q1,0.26
MAGURO,2024Q4,0.27
MAGURO,2024Q3,0.23
MAJOR,2025Q4,
MAJOR,2025Q3,
MAJOR,2025Q2,0.16
MAJOR,2025Q1,0.04
MAJOR,2024Q4,0.41
MAJOR,2024Q3,0.06
MALEE,2025Q4,
MALEE,2025Q3,
MALEE,2025Q2,0.15
MALEE,2025Q1,0.13
MALEE,2024Q4,0.04
MALEE,2024Q3,0.11
MANRIN,2025Q4,
MANRIN,2025Q3,
MANRIN,2025Q2,0.14
MANRIN,2025Q1,0.52
MANRIN,2024Q4,0.45
MANRIN,2024Q3,0.68
MASTER,2025Q4,
MASTER,2025Q3,
MASTER,2025Q2,0.17
MASTER,2025Q1,0.18
MASTER,2024Q4,0.73
MASTER,2024Q3,0.36
MATCH,2025Q4,
MATCH,2025Q3,
MATCH,2025Q2,-0.03
MATCH,2025Q1,-0.02
MATCH,2024Q4,-0.02
MATCH,2024Q3,-0.01
MATI,2025Q4,
MATI,2025Q3,
MATI,2025Q2,-0.09
MATI,2025Q1,-0.18
MATI,2024Q4,-0.22
MATI,2024Q3,-0.08
MBAX,2025Q4,
MBAX,2025Q3,
MBAX,2025Q2,0.03
MBAX,2025Q1,0.04
MBAX,2024Q4,-0.07
MBAX,2024Q3,-0.08
MBK,2025Q4,
MBK,2025Q3,
MBK,2025Q2,0.75
MBK,2025Q1,0.63
MBK,2024Q4,0.37
MBK,2024Q3,0.44
MC,2025Q4,0.17
MC,2025Q3,0.24
MC,2025Q2,0.38
MC,2025Q1,0.17
MC,2024Q4,0.17
MC,2024Q3,0.21
MCA,2025Q4,
MCA,2025Q3,
MCA,2025Q2,0.02
MCA,2025Q1,0.03
MCA,2024Q4,0.02
MCA,2024Q3,0.02
MCOT,2025Q4,
MCOT,2025Q3,
MCOT,2025Q2,-0.09
MCOT,2025Q1,-0.12
MCOT,2024Q4,-0.17
MCOT,2024Q3,-0.08
MCS,2025Q4,
MCS,2025Q3,
MCS,2025Q2,0.5
MCS,2025Q1,0.46
MCS,2024Q4,0.72
MCS,2024Q3,0.31
MDX,2025Q4,
MDX,2025Q3,
MDX,2025Q2,0.12
MDX,2025Q1,0.18
MDX,2024Q4,0.11
MDX,2024Q3,0.26
MEB,2025Q4,
MEB,2025Q3,
MEB,2025Q2,0.34
MEB,2025Q1,0.38
MEB,2024Q4,0.38
MEB,2024Q3,0.35
MEDEZE,2025Q4,
MEDEZE,2025Q3,
MEDEZE,2025Q2,0.05
MEDEZE,2025Q1,0.07
MEDEZE,2024Q4,0.09
MEDEZE,2024Q3,
MEGA,2025Q4,
MEGA,2025Q3,
MEGA,2025Q2,0.45
MEGA,2025Q1,0.52
MEGA,2024Q4,0.74
MEGA,2024Q3,0.44
MENA,2025Q4,
MENA,2025Q3,
MENA,2025Q2,0.02
MENA,2025Q1,0.02
MENA,2024Q4,0.03
MENA,2024Q3,0.03
META,2025Q4,
META,2025Q3,
META,2025Q2,-0.01
META,2025Q1,-0.01
META,2024Q4,0.0
META,2024Q3,-0.01
METCO,2025Q4,
METCO,2025Q3,11.36
METCO,2025Q2,9.9
METCO,2025Q1,15.48
METCO,2024Q4,-6.77
METCO,2024Q3,8.48
MFC,2025Q4,
MFC,2025Q3,
MFC,2025Q2,0.69
MFC,2025Q1,0.49
MFC,2024Q4,0.39
MFC,2024Q3,0.51
MFEC,2025Q4,
MFEC,2025Q3,
MFEC,2025Q2,0.08
MFEC,2025Q1,0.14
MFEC,2024Q4,0.11
MFEC,2024Q3,0.21
MGC,2025Q4,
MGC,2025Q3,
MGC,2025Q2,0.05
MGC,2025Q1,0.05
MGC,2024Q4,0.08
MGC,2024Q3,0.01
MGI,2025Q4,
MGI,2025Q3,
MGI,2025Q2,0.01
MGI,2025Q1,0.43
MGI,2024Q4,0.16
MGI,2024Q3,0.04
MGT,2025Q4,
MGT,2025Q3,
MGT,2025Q2,0.06
MGT,2025Q1,0.07
MGT,2024Q4,0.06
MGT,2024Q3,0.04
MICRO,2025Q4,
MICRO,2025Q3,
MICRO,2025Q2,0.01
MICRO,2025Q1,0.01
MICRO,2024Q4,-0.06
MICRO,2024Q3,-0.07
MIDA,2025Q4,
MIDA,2025Q3,
MIDA,2025Q2,-0.03
MIDA,2025Q1,0.01
MIDA,2024Q4,-0.02
MIDA,2024Q3,-0.03
MII,2025Q4,
MII,2025Q3,
MII,2025Q2,0.16275
MII,2025Q1,0.164872
MII,2024Q4,
MII,2024Q3,0.27975
MILL,2025Q4,
MILL,2025Q3,
MILL,2025Q2,-0.01
MILL,2025Q1,-0.04
MILL,2024Q4,-0.08
MILL,2024Q3,-0.49
MINT,2025Q4,
MINT,2025Q3,
MINT,2025Q2,0.47
MINT,2025Q1,0.0
MINT,2024Q4,0.56
MINT,2024Q3,-0.06
MIPF,2025Q4,
MIPF,2025Q3,
MIPF,2025Q2,0.171305
MIPF,2025Q1,0.185889
MIPF,2024Q4,
MIPF,2024Q3,0.040074
MIT,2025Q4,
MIT,2025Q3,
MIT,2025Q2,
MIT,2025Q1,
MIT,2024Q4,
MIT,2024Q3,
MITSIB,2025Q4,
MITSIB,2025Q3,
MITSIB,2025Q2,0.01
MITSIB,2025Q1,0.01
MITSIB,2024Q4,0.0
MITSIB,2024Q3,0.0
MJD,2025Q4,
MJD,2025Q3,
MJD,2025Q2,-0.3
MJD,2025Q1,-0.12
MJD,2024Q4,0.04
MJD,2024Q3,-0.18
MJLF,2025Q4,
MJLF,2025Q3,
MJLF,2025Q2,0.211111
MJLF,2025Q1,0.515676
MJLF,2024Q4,
MJLF,2024Q3,0.167329
MK,2025Q4,
MK,2025Q3,
MK,2025Q2,-0.03
MK,2025Q1,-0.09
MK,2024Q4,-0.12
MK,2024Q3,-0.1
ML,2025Q4,
ML,2025Q3,
ML,2025Q2,-0.01
ML,2025Q1,0.0
ML,2024Q4,-0.04
ML,2024Q3,-0.01
MNIT,2025Q4,
MNIT,2025Q3,
MNIT,2025Q2,0.0515
MNIT,2025Q1,0.035645
MNIT,2024Q4,
MNIT,2024Q3,0.010261
MNIT2,2025Q4,
MNIT2,2025Q3,
MNIT2,2025Q2,
MNIT2,2025Q1,
MNIT2,2024Q4,
MNIT2,2024Q3,
MNRF,2025Q4,
MNRF,2025Q3,
MNRF,2025Q2,
MNRF,2025Q1,
MNRF,2024Q4,
MNRF,2024Q3,
MODERN,2025Q4,
MODERN,2025Q3,
MODERN,2025Q2,0.01
MODERN,2025Q1,0.01
MODERN,2024Q4,0.09
MODERN,2024Q3,0.09
MONO,2025Q4,
MONO,2025Q3,
MONO,2025Q2,0.0
MONO,2025Q1,0.0
MONO,2024Q4,-0.21
MONO,2024Q3,0.0
MOONG,2025Q4,
MOONG,2025Q3,
MOONG,2025Q2,0.02
MOONG,2025Q1,0.04
MOONG,2024Q4,0.02
MOONG,2024Q3,0.02
MORE,2025Q4,
MORE,2025Q3,
MORE,2025Q2,0.0
MORE,2025Q1,0.0
MORE,2024Q4,-0.02
MORE,2024Q3,0.0
MOSHI,2025Q4,
MOSHI,2025Q3,
MOSHI,2025Q2,0.41
MOSHI,2025Q1,0.47
MOSHI,2024Q4,0.63
MOSHI,2024Q3,0.33
MOTHER,2025Q4,
MOTHER,2025Q3,
MOTHER,2025Q2,0.01
MOTHER,2025Q1,0.04
MOTHER,2024Q4,
MOTHER,2024Q3,0.006491
MPJ,2025Q4,
MPJ,2025Q3,
MPJ,2025Q2,0.15
MPJ,2025Q1,0.15
MPJ,2024Q4,0.15
MPJ,2024Q3,
MSC,2025Q4,
MSC,2025Q3,
MSC,2025Q2,0.05
MSC,2025Q1,0.32
MSC,2024Q4,0.23
MSC,2024Q3,0.07
MST,2025Q4,
MST,2025Q3,
MST,2025Q2,0.0
MST,2025Q1,0.23
MST,2024Q4,0.17
MST,2024Q3,0.26
MTC,2025Q4,
MTC,2025Q3,
MTC,2025Q2,0.78
MTC,2025Q1,0.74
MTC,2024Q4,0.73
MTC,2024Q3,0.7
MTI,2025Q4,
MTI,2025Q3,
MTI,2025Q2,0.66
MTI,2025Q1,3.25
MTI,2024Q4,2.66
MTI,2024Q3,3.86
MTW,2025Q4,
MTW,2025Q3,
MTW,2025Q2,-0.01
MTW,2025Q1,0.0
MTW,2024Q4,-0.02
MTW,2024Q3,-0.02
MUD,2025Q4,
MUD,2025Q3,
MUD,2025Q2,-0.06
MUD,2025Q1,-0.03
MUD,2024Q4,-0.12
MUD,2024Q3,-0.09
MVP,2025Q4,
MVP,2025Q3,
MVP,2025Q2,-0.03
MVP,2025Q1,-0.12
MVP,2024Q4,-0.16
MVP,2024Q3,-0.06
NAM,2025Q4,
NAM,2025Q3,
NAM,2025Q2,0.02
NAM,2025Q1,0.09
NAM,2024Q4,0.08
NAM,2024Q3,0.1
NAT,2025Q4,
NAT,2025Q3,
NAT,2025Q2,0.0
NAT,2025Q1,0.0
NAT,2024Q4,0.05
NAT,2024Q3,0.13
NATION,2025Q4,
NATION,2025Q3,
NATION,2025Q2,0.0
NATION,2025Q1,-0.01
NATION,2024Q4,-0.02
NATION,2024Q3,0.0
NC,2025Q4,
NC,2025Q3,
NC,2025Q2,0.03
NC,2025Q1,0.0
NC,2024Q4,0.04
NC,2024Q3,-0.01
NCAP,2025Q4,
NCAP,2025Q3,
NCAP,2025Q2,0.11
NCAP,2025Q1,0.1
NCAP,2024Q4,0.08
NCAP,2024Q3,0.05
NCH,2025Q4,
NCH,2025Q3,
NCH,2025Q2,-0.02
NCH,2025Q1,-0.02
NCH,2024Q4,-0.02
NCH,2024Q3,0.0
NCL,2025Q4,
NCL,2025Q3,
NCL,2025Q2,0.0
NCL,2025Q1,-0.04
NCL,2024Q4,-0.06
NCL,2024Q3,-0.3
NCP,2025Q4,
NCP,2025Q3,
NCP,2025Q2,0.03
NCP,2025Q1,0.03
NCP,2024Q4,0.02
NCP,2024Q3,0.03
NDR,2025Q4,
NDR,2025Q3,
NDR,2025Q2,0.0
NDR,2025Q1,0.01
NDR,2024Q4,-0.02
NDR,2024Q3,0.01
NEO,2025Q4,
NEO,2025Q3,
NEO,2025Q2,0.27
NEO,2025Q1,0.85
NEO,2024Q4,0.79
NEO,2024Q3,0.77
NEP,2025Q4,
NEP,2025Q3,
NEP,2025Q2,0.0
NEP,2025Q1,0.0
NEP,2024Q4,0.0
NEP,2024Q3,0.0
NER,2025Q4,
NER,2025Q3,
NER,2025Q2,0.3
NER,2025Q1,0.33
NER,2024Q4,0.19
NER,2024Q3,0.2
NETBAY,2025Q4,
NETBAY,2025Q3,
NETBAY,2025Q2,0.38
NETBAY,2025Q1,0.35
NETBAY,2024Q4,0.32
NETBAY,2024Q3,0.26
NEW,2025Q4,
NEW,2025Q3,
NEW,2025Q2,1.04
NEW,2025Q1,0.55
NEW,2024Q4,0.92
NEW,2024Q3,1.66
NEWS,2025Q4,
NEWS,2025Q3,
NEWS,2025Q2,0.0
NEWS,2025Q1,0.0
NEWS,2024Q4,0.0
NEWS,2024Q3,0.0
NEX,2025Q4,
NEX,2025Q3,
NEX,2025Q2,0.05
NEX,2025Q1,-0.05
NEX,2024Q4,-1.19
NEX,2024Q3,-0.09
NFC,2025Q4,
NFC,2025Q3,
NFC,2025Q2,0.02
NFC,2025Q1,0.01
NFC,2024Q4,0.0
NFC,2024Q3,0.02
NKI,2025Q4,
NKI,2025Q3,
NKI,2025Q2,-1.87
NKI,2025Q1,-9.15
NKI,2024Q4,-1.06
NKI,2024Q3,-0.21
NKT,2025Q4,
NKT,2025Q3,
NKT,2025Q2,0.08
NKT,2025Q1,0.1
NKT,2024Q4,0.1
NKT,2024Q3,0.162727
NL,2025Q4,
NL,2025Q3,
NL,2025Q2,-0.04
NL,2025Q1,0.01
NL,2024Q4,-0.02
NL,2024Q3,0.0
NNCL,2025Q4,
NNCL,2025Q3,
NNCL,2025Q2,0.02
NNCL,2025Q1,0.04
NNCL,2024Q4,0.03
NNCL,2024Q3,0.03
NOBLE,2025Q4,
NOBLE,2025Q3,
NOBLE,2025Q2,-0.04
NOBLE,2025Q1,0.06
NOBLE,2024Q4,0.17
NOBLE,2024Q3,0.0
NOK,2025Q4,
NOK,2025Q3,
NOK,2025Q2,
NOK,2025Q1,
NOK,2024Q4,
NOK,2024Q3,0.18
NOVA,2025Q4,
NOVA,2025Q3,
NOVA,2025Q2,0.18
NOVA,2025Q1,-0.02
NOVA,2024Q4,0.11
NOVA,2024Q3,-0.02
NPK,2025Q4,
NPK,2025Q3,
NPK,2025Q2,1.33
NPK,2025Q1,0.67
NPK,2024Q4,-0.53
NPK,2024Q3,0.3
NRF,2025Q4,
NRF,2025Q3,
NRF,2025Q2,
NRF,2025Q1,-0.13
NRF,2024Q4,-0.34
NRF,2024Q3,-0.03
NSL,2025Q4,
NSL,2025Q3,
NSL,2025Q2,0.55
NSL,2025Q1,0.57
NSL,2024Q4,0.49
NSL,2024Q3,0.45
NTL,2025Q4,
NTL,2025Q3,
NTL,2025Q2,
NTL,2025Q1,0.42
NTL,2024Q4,0.36
NTL,2024Q3,0.34
NTSC,2025Q4,
NTSC,2025Q3,
NTSC,2025Q2,0.23
NTSC,2025Q1,0.21
NTSC,2024Q4,0.31
NTSC,2024Q3,0.24
NTV,2025Q4,
NTV,2025Q3,
NTV,2025Q2,0.35
NTV,2025Q1,0.48
NTV,2024Q4,0.45
NTV,2024Q3,0.79
NUT,2025Q4,
NUT,2025Q3,
NUT,2025Q2,0.16
NUT,2025Q1,0.24045
NUT,2024Q4,
NUT,2024Q3,
NV,2025Q4,
NV,2025Q3,
NV,2025Q2,-0.02
NV,2025Q1,-0.02
NV,2024Q4,-0.01
NV,2024Q3,-0.09
NVD,2025Q4,
NVD,2025Q3,
NVD,2025Q2,-0.02
NVD,2025Q1,0.01
