symbol,model,intrinsic_value,last_price,sector,pt_mean,pt_median,pt_high,pt_low,pt_count,rec_mean,last_update,recency_days,source
META,eps_dcf,,0.0599999986588954,Utilities,,,,,,,,,yfinance.info/recommendations
METCO,eps_dcf,160.18419877912453,219.0,Technology,,,,,,,,,yfinance.info/recommendations
MFC,eps_dcf,7.793127760152011,24.399999618530277,Financial Services,,,,,,,,,yfinance.info/recommendations
MFEC,eps_dcf,29.784922211497666,5.099999904632568,Technology,,,,,,,,,yfinance.info/recommendations
MGC,eps_dcf,0.5384342816105026,3.839999914169312,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
MGI,eps_dcf,15.174500855512347,9.100000381469728,Unknown,,,,,,,,,yfinance.info/recommendations
MGT,eps_dcf,3.45024943062782,1.6799999475479126,Basic Materials,,,,,,,,,yfinance.info/recommendations
MICRO,eps_dcf,,0.9200000166893004,Financial Services,1.25,1.25,1.25,1.25,1.0,1.0,1970-01-01,20387.0,yfinance.info/recommendations
MIDA,eps_dcf,,0.2399999946355819,Financial Services,,,,,,,,,yfinance.info/recommendations
MII,eps_dcf,18.241738959714056,4.599999904632568,Unknown,,,,,,,,,yfinance.info/recommendations
MILL,eps_dcf,,0.0700000002980232,Basic Materials,,,,,,,,,yfinance.info/recommendations
MINT,eps_dcf,2.933758368617225,22.899999618530277,Consumer Cyclical,35.52941,35.0,44.0,30.0,17.0,1.27778,1970-01-01,20387.0,yfinance.info/recommendations
MIPF,eps_dcf,6.895069366036172,9.300000190734863,Real Estate,,,,,,,,,yfinance.info/recommendations
MITSIB,eps_dcf,0.0495926312009673,0.5699999928474426,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
MJD,eps_dcf,,0.4199999868869781,Real Estate,,,,,,,,,yfinance.info/recommendations
MJLF,eps_dcf,14.681779172695093,4.559999942779541,Real Estate,,,,,,,,,yfinance.info/recommendations
MK,eps_dcf,,0.699999988079071,Real Estate,,,,,,,,,yfinance.info/recommendations
ML,eps_dcf,,0.4300000071525574,Financial Services,,,,,,,,,yfinance.info/recommendations
MNIT,eps_dcf,5.232451629084518,1.899999976158142,Real Estate,,,,,,,,,yfinance.info/recommendations
MODERN,eps_dcf,0.7297201448142339,2.319999933242798,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
MONO,eps_dcf,0.0042507969600829,1.2799999713897705,Communication Services,,,,,,,,,yfinance.info/recommendations
MOONG,eps_dcf,5.331142373442076,1.8799999952316284,Consumer Defensive,,,,,,,,,yfinance.info/recommendations
MORE,eps_dcf,,0.0399999991059303,Utilities,,,,,,,,,yfinance.info/recommendations
MOSHI,eps_dcf,5.85583093457423,35.5,Consumer Cyclical,53.0,54.0,60.0,48.0,7.0,1.0,1970-01-01,20387.0,yfinance.info/recommendations
MOTHER,eps_dcf,2.15644429415479,1.2999999523162842,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
MPJ,eps_dcf,1.650770745530841,3.5799999237060547,Industrials,,,,,,,,,yfinance.info/recommendations
MSC,eps_dcf,26.47548641022014,8.100000381469727,Technology,,,,,,,,,yfinance.info/recommendations
MST,eps_dcf,27.23192887908357,6.949999809265137,Financial Services,,,,,,,,,yfinance.info/recommendations
MTC,eps_dcf,20.12268935693965,42.0,Financial Services,50.82812,51.125,65.0,42.0,16.0,1.6875,1970-01-01,20387.0,yfinance.info/recommendations
MTI,eps_dcf,102.639787493907,17.200000762939453,Financial Services,,,,,,,,,yfinance.info/recommendations
MTW,eps_dcf,,1.1100000143051147,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
MUD,eps_dcf,,0.8299999833106995,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
MVP,eps_dcf,,0.5199999809265137,Communication Services,,,,,,,,,yfinance.info/recommendations
NAM,eps_dcf,1.4605083312914238,4.039999961853027,Healthcare,,,,,,,,,yfinance.info/recommendations
NAT,eps_dcf,13.080373860543094,3.180000066757202,Technology,,,,,,,,,yfinance.info/recommendations
NATION,eps_dcf,,0.0299999993294477,Communication Services,,,,,,,,,yfinance.info/recommendations
NC,eps_dcf,0.4820429632832222,2.180000066757202,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
NCAP,eps_dcf,1.062699240020729,3.119999885559082,Financial Services,,,,,,,,,yfinance.info/recommendations
NCH,eps_dcf,,0.5099999904632568,Real Estate,,,,,,,,,yfinance.info/recommendations
NCL,eps_dcf,,0.2800000011920929,Industrials,,,,,,,,,yfinance.info/recommendations
NCP,eps_dcf,0.4837873798848783,1.0499999523162842,Industrials,,,,,,,,,yfinance.info/recommendations
NDR,eps_dcf,1.597984715474001,1.2400000095367432,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
NEO,eps_dcf,122.46390292253432,18.5,Consumer Defensive,22.75,24.25,27.0,17.0,3.0,2.66667,1970-01-01,20387.0,yfinance.info/recommendations
NEP,eps_dcf,0.0575041571771304,0.2300000041723251,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
NER,eps_dcf,5.259975884433238,4.139999866485596,Basic Materials,6.125,6.125,6.4,5.85,4.0,1.0,1970-01-01,20387.0,yfinance.info/recommendations
NETBAY,eps_dcf,4.46333680808706,20.600000381469727,Technology,24.2,24.2,24.2,24.2,1.0,,1970-01-01,20387.0,yfinance.info/recommendations
NEW,eps_dcf,73.68781342450067,96.25,Healthcare,,,,,,,,,yfinance.info/recommendations
NEWS,eps_dcf,,0.0099999997764825,Technology,,,,,,,,,yfinance.info/recommendations
NEX,eps_dcf,,1.0399999618530271,Industrials,,,,,,,,,yfinance.info/recommendations
NFC,eps_dcf,0.1804231009361349,1.2300000190734863,Basic Materials,,,,,,,,,yfinance.info/recommendations
NKI,eps_dcf,,20.0,Financial Services,,,,,,,,,yfinance.info/recommendations
NKT,eps_dcf,19.4330022756935,4.019999980926514,Healthcare,6.1,6.1,6.1,6.1,1.0,,1970-01-01,20387.0,yfinance.info/recommendations
NL,eps_dcf,,0.7799999713897705,Industrials,,,,,,,,,yfinance.info/recommendations
NNCL,eps_dcf,6.618871602555035,1.4299999475479126,Utilities,,,,,,,,,yfinance.info/recommendations
NOBLE,eps_dcf,5.087075603106583,2.180000066757202,Real Estate,,,,,,,1970-01-01,20387.0,yfinance.info/recommendations
NOVA,eps_dcf,2.6532692371927933,8.550000190734863,Technology,,,,,,,,,yfinance.info/recommendations
NPK,eps_dcf,6.447042056125754,14.0,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
NRF,eps_dcf,,0.6200000047683716,Consumer Defensive,,,,,,,,,yfinance.info/recommendations
NSL,eps_dcf,8.091487289748482,26.25,Consumer Defensive,37.9375,38.25,40.0,35.25,4.0,1.0,1970-01-01,20387.0,yfinance.info/recommendations
NTSC,eps_dcf,2.763018024053894,5.949999809265137,Basic Materials,,,,,,,,,yfinance.info/recommendations
NTV,eps_dcf,98.81029749528584,24.799999237060547,Healthcare,,,,,,,,,yfinance.info/recommendations
NUT,eps_dcf,5.60218988130166,4.360000133514404,Consumer Defensive,,,,,,,,,yfinance.info/recommendations
NV,eps_dcf,,0.7599999904632568,Consumer Defensive,,,,,,,,,yfinance.info/recommendations
NVD,eps_dcf,,0.8999999761581421,Real Estate,,,,,,,,,yfinance.info/recommendations
NWR,eps_dcf,,0.0399999991059303,Industrials,,,,,,,,,yfinance.info/recommendations
NYT,eps_dcf,15.128849377268647,2.8399999141693115,Industrials,,,,,,,,,yfinance.info/recommendations
OCC,eps_dcf,16.835572697641766,9.199999809265137,Consumer Defensive,,,,,,,,,yfinance.info/recommendations
OGC,eps_dcf,,9.949999809265137,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
OHTL,eps_dcf,829.7228330345774,292.0,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
OKJ,eps_dcf,14.760060660950485,5.199999809265137,Consumer Defensive,8.663388,8.507419,11.973932,5.664783,4.0,2.75,1970-01-01,20387.0,yfinance.info/recommendations
ONEE,eps_dcf,2.084525697670979,1.9800000190734863,Communication Services,2.03833,1.925,2.66,1.72,6.0,4.66667,1970-01-01,20387.0,yfinance.info/recommendations
OR,eps_dcf,21.005299283174804,13.899999618530272,Energy,15.2375,15.0,20.0,10.0,16.0,2.25,1970-01-01,20387.0,yfinance.info/recommendations
ORI,eps_dcf,24.749852028125424,2.299999952316284,Real Estate,2.21,2.3,2.6,1.8,6.0,,1970-01-01,20387.0,yfinance.info/recommendations
ORN,eps_dcf,0.2628307005115282,0.6700000166893005,Real Estate,0.76,0.76,0.76,0.76,1.0,,1970-01-01,20387.0,yfinance.info/recommendations
OSP,eps_dcf,2.9755578720580407,16.600000381469727,Consumer Defensive,20.02941,20.0,24.0,17.4,17.0,1.88235,1970-01-01,20387.0,yfinance.info/recommendations
PACO,eps_dcf,6.146095059515389,1.3600000143051147,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
PAF,eps_dcf,0.0673042852013128,0.8299999833106995,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
PANEL,eps_dcf,0.2340731429491981,1.350000023841858,Industrials,,,,,,,,,yfinance.info/recommendations
PAP,eps_dcf,,1.899999976158142,Basic Materials,,,,,,,,,yfinance.info/recommendations
PATO,eps_dcf,4.9216618574867,7.849999904632568,Basic Materials,,,,,,,,,yfinance.info/recommendations
PB,eps_dcf,148.92461105748822,48.25,Consumer Defensive,,,,,,,,,yfinance.info/recommendations
PCC,eps_dcf,1.3106623960255654,2.940000057220459,Industrials,,,,,,,,,yfinance.info/recommendations
PCE,eps_dcf,3.558166611966865,2.380000114440918,Consumer Defensive,2.8,2.8,2.8,2.8,1.0,,1970-01-01,20387.0,yfinance.info/recommendations
PCSGH,eps_dcf,10.555406724932926,3.0,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
PDG,eps_dcf,1.1602604360898838,2.7799999713897705,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
PDJ,eps_dcf,,1.2799999713897705,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
PEACE,eps_dcf,3.3094358012775174,2.0199999809265137,Real Estate,,,,,,,,,yfinance.info/recommendations
PEER,eps_dcf,,0.1299999952316284,Industrials,,,,,,,,,yfinance.info/recommendations
PERM,eps_dcf,,0.3300000131130218,Basic Materials,,,,,,,,,yfinance.info/recommendations
PF,eps_dcf,,0.0700000002980232,Real Estate,,,,,,,,,yfinance.info/recommendations
PG,eps_dcf,,7.199999809265137,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
PHG,eps_dcf,3.4360608760670237,13.399999618530272,Healthcare,,,,,,,,,yfinance.info/recommendations
PHOL,eps_dcf,7.280079755329766,2.799999952316284,Industrials,,,,,,,,,yfinance.info/recommendations
PICO,eps_dcf,0.803720123167396,4.360000133514404,Communication Services,,,,,,,,,yfinance.info/recommendations
PIMO,eps_dcf,5.342374936347992,1.0199999809265137,Industrials,,,,,,,,,yfinance.info/recommendations
PIN,eps_dcf,45.85932467484559,4.320000171661377,Real Estate,4.63667,4.5,4.97,4.44,3.0,3.0,1970-01-01,20387.0,yfinance.info/recommendations
PIS,eps_dcf,1.2406913185940562,3.3399999141693115,Technology,,,,,,,,,yfinance.info/recommendations
PJW,eps_dcf,0.7616011220148556,2.059999942779541,Consumer Cyclical,3.1,3.1,3.1,3.1,1.0,1.0,1970-01-01,20387.0,yfinance.info/recommendations
PK,eps_dcf,,0.6100000143051147,Industrials,,,,,,,,,yfinance.info/recommendations
PL,eps_dcf,0.3542330800069096,1.2699999809265137,Industrials,,,,,,,,,yfinance.info/recommendations
PLANB,eps_dcf,1.7089134444031608,4.260000228881836,Communication Services,7.11056,7.0,9.35,5.8,9.0,1.0,1970-01-01,20387.0,yfinance.info/recommendations
PLANET,eps_dcf,,0.75,Technology,,,,,,,,,yfinance.info/recommendations
PLAT,eps_dcf,0.5313496200103645,1.0399999618530271,Real Estate,,,,,,,,,yfinance.info/recommendations
PLE,eps_dcf,,0.1899999976158142,Industrials,,,,,,,,,yfinance.info/recommendations
PLT,eps_dcf,2.6709938525947767,0.5799999833106995,Energy,,,,,,,,,yfinance.info/recommendations
PLUS,eps_dcf,1.891106172158581,2.0799999237060547,Consumer Defensive,6.4,6.4,6.4,6.4,1.0,,,,yfinance.info/recommendations
PM,eps_dcf,4.07368042007946,11.199999809265137,Consumer Defensive,,,,,,,,,yfinance.info/recommendations
PMC,eps_dcf,1.1412318470845682,0.8500000238418579,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
PMTA,eps_dcf,6.340772132123681,9.949999809265137,Basic Materials,,,,,,,,,yfinance.info/recommendations
POLY,eps_dcf,2.480389538668666,6.800000190734863,Industrials,,,,,,,,,yfinance.info/recommendations
PORT,eps_dcf,0.709164814559468,0.6700000166893005,Industrials,,,,,,,,,yfinance.info/recommendations
PPM,eps_dcf,7.654252231811858,1.3600000143051147,Industrials,,,,,,,,,yfinance.info/recommendations
PPP,eps_dcf,,1.2000000476837158,Industrials,,,,,,,,,yfinance.info/recommendations
PPPM,eps_dcf,,0.3899999856948852,Consumer Defensive,,,,,,,,,yfinance.info/recommendations
PPS,eps_dcf,,0.2300000041723251,Industrials,,,,,,,,,yfinance.info/recommendations
PQS,eps_dcf,7.658979997242252,1.8600000143051147,Consumer Defensive,,,,,,,,,yfinance.info/recommendations
PR9,eps_dcf,4.885547616967879,22.700000762939453,Healthcare,29.96923,30.0,33.5,27.0,13.0,1.5,1970-01-01,20387.0,yfinance.info/recommendations
PRAKIT,eps_dcf,,10.899999618530272,Communication Services,,,,,,,,,yfinance.info/recommendations
PRAPAT,eps_dcf,3.997136560782985,0.7599999904632568,Basic Materials,,,,,,,,,yfinance.info/recommendations
PREB,eps_dcf,24.2534366579338,3.619999885559082,Industrials,,,,,,,,,yfinance.info/recommendations
PRECHA,eps_dcf,,0.699999988079071,Real Estate,,,,,,,,,yfinance.info/recommendations
PRG,eps_dcf,3.655685385671307,8.399999618530273,Consumer Defensive,,,,,,,,,yfinance.info/recommendations
PRI,eps_dcf,33.75624517303067,4.739999771118164,Real Estate,,,,,,,,,yfinance.info/recommendations
PRIME,eps_dcf,,0.0700000002980232,Utilities,,,,,,,,,yfinance.info/recommendations
PRIN,eps_dcf,1.418329629118936,1.5,Real Estate,,,,,,,,,yfinance.info/recommendations
PRINC,eps_dcf,4.396821850268701,1.9800000190734863,Healthcare,,,,,,,,,yfinance.info/recommendations
PRM,eps_dcf,16.137727081041156,6.400000095367432,Energy,9.5875,9.675,10.0,9.0,4.0,,1970-01-01,20387.0,yfinance.info/recommendations
PROEN,eps_dcf,,1.100000023841858,Communication Services,,,,,,,,,yfinance.info/recommendations
PROS,eps_dcf,1.938383826462545,0.4399999976158142,Industrials,,,,,,,,,yfinance.info/recommendations
PROSPECT,eps_dcf,23.37530364236024,7.0,Real Estate,11.0,11.0,11.0,11.0,1.0,,1970-01-01,20387.0,yfinance.info/recommendations
PROUD,eps_dcf,5.058709010524205,1.0,Real Estate,,,,,,,,,yfinance.info/recommendations
PRTR,eps_dcf,3.7713735114214426,3.5199999809265137,Industrials,,,,,,,,,yfinance.info/recommendations
PSG,eps_dcf,0.491687604761231,3.140000104904175,Industrials,,,,,,,,,yfinance.info/recommendations
PSH,eps_dcf,16.547179006387587,3.839999914169312,Real Estate,4.076,4.0,5.0,3.38,5.0,,1970-01-01,20387.0,yfinance.info/recommendations
PSL,eps_dcf,18.026087806425792,6.849999904632568,Industrials,6.5,7.05,7.7,4.2,4.0,,1970-01-01,20387.0,yfinance.info/recommendations
PSP,eps_dcf,1.8968376007075176,4.739999771118164,Basic Materials,7.4,7.4,7.4,7.4,1.0,,1970-01-01,20387.0,yfinance.info/recommendations
PSTC,eps_dcf,,0.3400000035762787,Energy,,,,,,,,,yfinance.info/recommendations
PT,eps_dcf,41.20720349133548,11.199999809265137,Technology,,,,,,,,,yfinance.info/recommendations
PTC,eps_dcf,3.782212344317162,0.75,Energy,,,,,,,,,yfinance.info/recommendations
PTECH,eps_dcf,,2.240000009536743,Industrials,,,,,,,,,yfinance.info/recommendations
PTG,eps_dcf,29.312145668458008,8.5,Consumer Cyclical,9.325,9.65,10.5,7.4,8.0,1.625,1970-01-01,20387.0,yfinance.info/recommendations
PTL,eps_dcf,49.68881467346672,9.800000190734863,Basic Materials,,,,,,,,,yfinance.info/recommendations
PTT,eps_dcf,160.27124809043974,31.75,Energy,34.93333,35.0,40.0,27.0,18.0,2.0,1970-01-01,20387.0,yfinance.info/recommendations
PTTEP,eps_dcf,856.6710959878372,111.5,Energy,131.95,135.0,169.0,76.0,20.0,1.75,1970-01-01,20387.0,yfinance.info/recommendations
PTTGC,eps_dcf,,24.100000381469727,Basic Materials,21.97368,21.0,30.0,14.0,19.0,3.52632,1970-01-01,20387.0,yfinance.info/recommendations
PYLON,eps_dcf,0.3931987188076697,2.400000095367432,Industrials,,,,,,,,,yfinance.info/recommendations
Q-CON,eps_dcf,40.65878270140949,6.800000190734863,Industrials,,,,,,,,,yfinance.info/recommendations
QH,eps_dcf,8.03720123167397,1.2599999904632568,Real Estate,1.56222,1.5,2.1,1.25,9.0,3.22222,1970-01-01,20387.0,yfinance.info/recommendations
QHBREIT,eps_dcf,4.53199839170206,3.4600000381469727,Unknown,,,,,,,,,yfinance.info/recommendations
QHHRREIT,eps_dcf,7.538790371062784,6.199999809265137,Real Estate,,,,,,,,,yfinance.info/recommendations
QHOP,eps_dcf,0.5990734264560093,2.619999885559082,Real Estate,,,,,,,,,yfinance.info/recommendations
QLT,eps_dcf,,1.7999999523162842,Industrials,,,,,,,,,yfinance.info/recommendations
QTC,eps_dcf,1.6547179006387576,3.680000066757202,Industrials,,,,,,,,,yfinance.info/recommendations
QTCG,eps_dcf,,0.1800000071525573,Industrials,,,,,,,,,yfinance.info/recommendations
RABBIT,eps_dcf,,0.3300000131130218,Industrials,,,,,,,,,yfinance.info/recommendations
RAM,eps_dcf,26.95140316415798,19.100000381469727,Healthcare,20.45,20.45,23.0,17.9,2.0,,1970-01-01,20387.0,yfinance.info/recommendations
RATCH,eps_dcf,48.77648136808071,28.0,Utilities,31.69375,31.75,35.0,25.75,8.0,,1970-01-01,20387.0,yfinance.info/recommendations
RBF,eps_dcf,9.455530860792903,3.759999990463257,Consumer Defensive,4.23333,4.2,4.8,3.7,3.0,3.66667,1970-01-01,20387.0,yfinance.info/recommendations
RCL,eps_dcf,33.75836130414704,25.75,Industrials,,,,,,,,,yfinance.info/recommendations
READY,eps_dcf,7.180348219907973,2.9800000190734863,Technology,,,,,,,,,yfinance.info/recommendations
RICHY,eps_dcf,,0.2399999946355819,Real Estate,,,,,,,,,yfinance.info/recommendations
RJH,eps_dcf,72.33481108506572,13.0,Healthcare,13.5,13.5,13.5,13.5,1.0,,1970-01-01,20387.0,yfinance.info/recommendations
RML,eps_dcf,,0.1400000005960464,Real Estate,,,,,,,,,yfinance.info/recommendations
ROCK,eps_dcf,2.656748100051822,9.899999618530272,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
ROCTEC,eps_dcf,0.1558625552030402,0.7099999785423279,Technology,,,,,,,,,yfinance.info/recommendations
ROH,eps_dcf,,1.2100000381469729,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
ROJNA,eps_dcf,48.69598393308347,4.300000190734863,Utilities,6.95,6.95,8.6,5.3,2.0,,1970-01-01,20387.0,yfinance.info/recommendations
RP,eps_dcf,,0.7300000190734863,Industrials,,,,,,,,,yfinance.info/recommendations
RPC,eps_dcf,,0.2899999916553497,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
RPH,eps_dcf,3.0710067705968687,4.940000057220459,Healthcare,,,,,,,,,yfinance.info/recommendations
RS,eps_dcf,,0.2300000041723251,Communication Services,0.1,0.1,0.1,0.1,1.0,,,,yfinance.info/recommendations
RSP,eps_dcf,2.9312145668458007,1.1299999952316284,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
RT,eps_dcf,,0.2599999904632568,Industrials,,,,,,,,,yfinance.info/recommendations
RWI,eps_dcf,0.6146095059515394,0.2199999988079071,Basic Materials,,,,,,,,,yfinance.info/recommendations
S,eps_dcf,,0.5899999737739563,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
S11,eps_dcf,1.2043924720234926,3.220000028610229,Industrials,,,,,,,,,yfinance.info/recommendations
SA,eps_dcf,9.5973638237048,7.150000095367432,Real Estate,,,,,,,,,yfinance.info/recommendations
SAAM,eps_dcf,,5.5,Utilities,,,,,,,,,yfinance.info/recommendations
SABINA,eps_dcf,43.26438364190942,15.600000381469728,Consumer Cyclical,17.05,17.15,19.4,14.5,4.0,3.75,1970-01-01,20387.0,yfinance.info/recommendations
SAF,eps_dcf,,0.3799999952316284,Basic Materials,,,,,,,,,yfinance.info/recommendations
SAFE,eps_dcf,20.63011984716528,7.349999904632568,Healthcare,8.8875,8.55,10.2,8.25,4.0,1.5,1970-01-01,20387.0,yfinance.info/recommendations
SAK,eps_dcf,3.500629863627918,3.660000085830689,Financial Services,4.82667,4.6,5.28,4.6,3.0,,1970-01-01,20387.0,yfinance.info/recommendations
SALEE,eps_dcf,0.0573857589611193,0.3899999856948852,Basic Materials,,,,,,,,,yfinance.info/recommendations
SAM,eps_dcf,,0.1500000059604644,Basic Materials,,,,,,,,,yfinance.info/recommendations
SAMART,eps_dcf,0.4321643576084296,6.099999904632568,Technology,8.35,8.35,8.35,8.35,1.0,,1970-01-01,20387.0,yfinance.info/recommendations
SAMCO,eps_dcf,,0.8799999952316284,Real Estate,,,,,,,,,yfinance.info/recommendations
SAMTEL,eps_dcf,0.6730428520131282,4.239999771118164,Communication Services,,,,,,,,,yfinance.info/recommendations
SANKO,eps_dcf,9.455530860792903,0.8799999952316284,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
SAPPE,eps_dcf,181.5461925272238,36.5,Consumer Defensive,33.96875,36.0,38.5,25.0,8.0,3.5,1970-01-01,20387.0,yfinance.info/recommendations
SAT,eps_dcf,29.446244022280705,13.199999809265137,Consumer Cyclical,14.04,13.5,16.0,12.9,5.0,2.66667,1970-01-01,20387.0,yfinance.info/recommendations
SAUCE,eps_dcf,38.15681905858195,38.25,Consumer Defensive,,,,,,,,,yfinance.info/recommendations
SAV,eps_dcf,3.3294213759873093,11.300000190734863,Industrials,21.475,21.475,27.75,15.2,2.0,,1970-01-01,20387.0,yfinance.info/recommendations
SAWAD,eps_dcf,77.75875756763706,29.5,Financial Services,29.68667,29.0,37.0,22.0,15.0,2.125,1970-01-01,20387.0,yfinance.info/recommendations
SAWANG,eps_dcf,,7.300000190734863,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
SC,eps_dcf,2.795250240882123,1.7000000476837158,Real Estate,2.205,2.22,2.5,1.96,8.0,,1970-01-01,20387.0,yfinance.info/recommendations
SCAP,eps_dcf,0.4556429261512876,1.159999966621399,Financial Services,,,,,,,,,yfinance.info/recommendations
SCB,eps_dcf,86.25211271602626,133.5,Financial Services,136.61111,134.5,158.0,115.0,18.0,2.3,1970-01-01,20387.0,yfinance.info/recommendations
SCC,eps_dcf,67.51682504931696,209.0,Industrials,218.825,201.0,462.5,128.0,20.0,3.0,1970-01-01,20387.0,yfinance.info/recommendations
SCCC,eps_dcf,279.40865897544745,142.0,Basic Materials,203.75,190.0,315.0,120.0,4.0,2.0,1970-01-01,20387.0,yfinance.info/recommendations
SCG,eps_dcf,,2.299999952316284,Utilities,,,,,,,,,yfinance.info/recommendations
SCGD,eps_dcf,23.702690888232453,4.820000171661377,Basic Materials,6.4,6.0,7.5,5.7,3.0,,1970-01-01,20387.0,yfinance.info/recommendations
SCGP,eps_dcf,42.92410922432679,18.299999237060547,Consumer Cyclical,18.67222,18.5,26.0,12.3,18.0,2.94444,1970-01-01,20387.0,yfinance.info/recommendations
SCI,eps_dcf,,1.0,Industrials,,,,,,,,,yfinance.info/recommendations
SCL,eps_dcf,3.666976401760344,1.1699999570846558,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
SCM,eps_dcf,,0.1500000059604644,Consumer Defensive,,,,,,,,,yfinance.info/recommendations
SCN,eps_dcf,,0.5,Utilities,,,,,,,,,yfinance.info/recommendations
SCP,eps_dcf,5.160743584062943,7.75,Basic Materials,,,,,,,,,yfinance.info/recommendations
SDC,eps_dcf,0.0201264550119956,0.0399999991059303,Technology,,,,,,,,,yfinance.info/recommendations
SE,eps_dcf,0.6555473918192871,0.449999988079071,Industrials,,,,,,,,,yfinance.info/recommendations
SE-ED,eps_dcf,0.2833864640055277,1.7999999523162842,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
SEAFCO,eps_dcf,,2.240000009536743,Industrials,3.0,3.0,3.0,3.0,1.0,1.0,1970-01-01,20387.0,yfinance.info/recommendations
SEAOIL,eps_dcf,6.995380720597919,2.700000047683716,Energy,,,,,,,,,yfinance.info/recommendations
SECURE,eps_dcf,20.137386827799176,12.800000190734863,Technology,22.2,22.2,22.2,22.2,1.0,,1970-01-01,20387.0,yfinance.info/recommendations
SEI,eps_dcf,1.4099696716728745,2.400000095367432,Healthcare,5.98,5.98,5.98,5.98,1.0,,1970-01-01,20387.0,yfinance.info/recommendations
SELIC,eps_dcf,7.487102997013003,2.859999895095825,Basic Materials,,,,,,,,,yfinance.info/recommendations
SENA,eps_dcf,3.136360586336104,1.8600000143051147,Real Estate,,,,,,,,,yfinance.info/recommendations
SENX,eps_dcf,0.0981225631619139,0.2399999946355819,Real Estate,,,,,,,,,yfinance.info/recommendations
SFLEX,eps_dcf,7.324201450816613,2.680000066757202,Consumer Cyclical,3.5,3.5,3.5,3.5,2.0,1.5,1970-01-01,20387.0,yfinance.info/recommendations
SFT,eps_dcf,0.3471484184067714,2.200000047683716,Industrials,,,,,,,,,yfinance.info/recommendations
SGC,eps_dcf,0.1659132126616414,1.149999976158142,Financial Services,,,,,,,,,yfinance.info/recommendations
SGF,eps_dcf,,0.1700000017881393,Financial Services,,,,,,,,,yfinance.info/recommendations
SGP,eps_dcf,,6.599999904632568,Energy,,,,,,,,,yfinance.info/recommendations
SHANG,eps_dcf,88.88199009145332,48.0,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
SHR,eps_dcf,0.074388946801451,1.6299999952316284,Consumer Cyclical,2.33333,2.2,2.8,2.0,3.0,1.0,1970-01-01,20387.0,yfinance.info/recommendations
SIAM,eps_dcf,,0.7799999713897705,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
SICT,eps_dcf,10.940049205937392,2.5799999237060547,Technology,3.6,3.6,3.6,3.6,1.0,,1970-01-01,20387.0,yfinance.info/recommendations
SIMAT,eps_dcf,0.3896563880076006,0.959999978542328,Technology,,,,,,,,,yfinance.info/recommendations
SINGER,eps_dcf,2.9896181123745804,6.150000095367432,Consumer Cyclical,6.7,6.7,6.7,6.7,1.0,,1970-01-01,20387.0,yfinance.info/recommendations
SINO,eps_dcf,0.2500061718504626,1.0099999904632568,Industrials,,,,,,,,,yfinance.info/recommendations
SIRI,eps_dcf,11.375088760846753,1.409999966621399,Real Estate,1.694,1.65,2.2,1.37,10.0,1.7,1970-01-01,20387.0,yfinance.info/recommendations
SIRIPRT,eps_dcf,5.63401409216435,7.95,Real Estate,,,,,,,,,yfinance.info/recommendations
SIS,eps_dcf,14.87240919432504,19.200000762939453,Technology,23.0,23.0,23.0,23.0,1.0,,1970-01-01,20387.0,yfinance.info/recommendations
SISB,eps_dcf,9.314517973208554,11.899999618530272,Consumer Defensive,22.5,22.0,29.0,16.5,5.0,1.0,1970-01-01,20387.0,yfinance.info/recommendations
SITHAI,eps_dcf,4.254988887356806,1.0499999523162842,Consumer Cyclical,,,,,,,,,yfinance.info/recommendations
SJWD,eps_dcf,5.9302973648981006,8.25,Industrials,12.21667,12.3,14.0,10.0,6.0,,1970-01-01,20387.0,yfinance.info/recommendations
