symbol,sector,last_price,intrinsic_value,margin_%,dividend_ttm,dividend_yield_%,total_return_with_div_%,pt_mean,pt_median,pt_high,pt_low,pt_count,rec_mean,last_update,source
EA,Communication Services,201.05999755859372,64.20365064423187,-68.0674169780981,0.76,0.3779966225148877,-19.993818797904627,202.3579,210.0,250.0,160.0,19.0,2.73913,1970-01-01,yfinance.info/recommendations
EAF,Industrials,13.59000015258789,-57.52598851495563,-523.2964523109382,0.4,2.94334065863737,-520.3531116523009,13.8,15.0,21.0,8.0,5.0,,1970-01-01,yfinance.info/recommendations
EBAY,Consumer Cyclical,83.8499984741211,39.033920922933,-53.447916954965514,1.14,1.3595706866373314,-52.08834626832818,94.10345,95.0,115.0,62.0,29.0,2.69697,1970-01-01,yfinance.info/recommendations
EBC,Financial Services,17.6200008392334,11.55039547573831,-34.447247868344384,0.5,2.8376843143314727,-31.60956355401291,21.75,22.0,23.0,20.0,4.0,1.5,1970-01-01,yfinance.info/recommendations
EBF,Industrials,16.899999618530273,23.778123413164096,40.69895828336111,1.0,5.917159896876767,46.61611818023788,23.0,23.0,23.0,23.0,1.0,,1970-01-01,yfinance.info/recommendations
EBMT,Financial Services,16.5,10.279490604142511,-37.70005694459084,0.576,3.4909090909090903,-34.20914785368175,18.0,18.0,18.5,17.5,3.0,,1970-01-01,yfinance.info/recommendations
ECG,Industrials,90.18000030517578,38.21010996823674,-57.629064272642594,,,,105.66667,105.0,110.0,102.0,3.0,2.0,1970-01-01,yfinance.info/recommendations
ECL,Basic Materials,258.5799865722656,75.15290111671692,-70.93630403770098,2.6,1.005491582881406,-69.93081245481957,291.75,297.0,325.0,248.0,20.0,2.03846,1970-01-01,yfinance.info/recommendations
ECO,Industrials,38.43000030517578,,,0.6699999999999999,1.7434295984373536,-77.21590132732088,35.1,35.0,36.0,34.3,3.0,,1970-01-01,yfinance.info/recommendations
ECOR,Healthcare,5.599999904632568,,,,,,21.136,23.4,25.28,12.0,5.0,1.25,1970-01-01,yfinance.info/recommendations
ED,Utilities,101.66000366210938,64.21760641168892,-36.831001280374686,2.55,2.5083611136544093,-71.42851787754412,104.85714,101.0,128.0,95.0,14.0,3.17647,1970-01-01,yfinance.info/recommendations
EEFT,Technology,70.63999938964844,116.11527466138192,64.37609805302095,,,,117.42857,115.0,145.0,95.0,7.0,,,yfinance.info/recommendations
EFSC,Financial Services,53.470001220703125,92.0474678576125,72.14786937759132,1.1800000000000002,2.2068449094089684,74.35471428700029,64.5,65.0,66.0,62.0,4.0,,1970-01-01,yfinance.info/recommendations
EFX,Industrials,207.1499938964844,72.32517942273506,-65.08559905684723,1.78,0.859280739776169,-64.22631831707105,268.3,267.5,300.0,239.0,20.0,1.95652,1970-01-01,yfinance.info/recommendations
EG,Financial Services,326.2300109863281,46.51080340490724,-85.74294153248321,6.0,1.839193145308588,-83.90374838717463,374.2143,356.5,450.0,330.0,14.0,2.4,1970-01-01,yfinance.info/recommendations
EGP,Real Estate,176.66000366210938,40.61333565135072,-77.01045238908165,5.749999999999999,3.2548397378038088,-73.75561265127784,192.78947,189.0,218.0,178.0,19.0,1.75,1970-01-01,yfinance.info/recommendations
EHC,Healthcare,113.45999908447266,62.60289050277797,-44.82382248551828,0.7,0.616957523046373,-44.2068649624719,140.33333,140.0,160.0,125.0,12.0,1.15385,1970-01-01,yfinance.info/recommendations
EIG,Financial Services,39.25,119.61246538903026,204.7451347491217,1.26,3.210191082802548,207.95532583192423,46.0,46.0,49.0,43.0,2.0,2.33333,1970-01-01,yfinance.info/recommendations
EIX,Utilities,58.709999084472656,28.16931958158504,-52.0195537031866,3.312,5.641287773203086,-57.97945089895353,66.85714,66.0,86.0,55.0,14.0,2.05882,1970-01-01,yfinance.info/recommendations
EKSO,Healthcare,4.489999771118164,-33.05532996830447,-836.19892323675,,,,6.75,6.75,9.5,4.0,2.0,1.5,1970-01-01,yfinance.info/recommendations
EL,Consumer Defensive,88.18000030517578,-1.4876633314425378,-101.6870756705534,1.4,1.587661595775506,-100.0994140747779,101.86957,105.0,122.0,61.0,23.0,2.38462,1970-01-01,yfinance.info/recommendations
ELAN,Healthcare,21.09000015258789,3.639982927335383,-82.74071644855474,,,,23.81818,24.0,27.0,18.0,11.0,1.86667,1970-01-01,yfinance.info/recommendations
ELDN,Healthcare,1.7599999904632568,,,,,,8.16667,9.0,12.0,4.0,6.0,1.0,1970-01-01,yfinance.info/recommendations
ELF,Consumer Defensive,73.51000213623047,13.537607447757134,-81.58399258012683,,,,121.71429,127.5,137.0,100.0,14.0,1.625,1970-01-01,yfinance.info/recommendations
ELTX,Healthcare,8.90999984741211,,,,,,15.5,15.5,18.0,13.0,2.0,1.5,1970-01-01,yfinance.info/recommendations
ELUT,Healthcare,0.7459999918937683,-5.842749406644984,-883.2103847364386,,,,3.5,3.5,5.0,2.0,2.0,1.0,1970-01-01,yfinance.info/recommendations
ELV,Healthcare,325.8299865722656,,,6.76,2.0747016169737047,-71.33308313568195,386.10526,394.0,507.0,297.0,19.0,1.85714,1970-01-01,yfinance.info/recommendations
EMBJ,Industrials,62.880001068115234,38.3462712800334,-39.01674518342563,0.049,0.0779262073277008,47.92843305481296,70.69231,72.0,83.0,44.0,13.0,1.76923,1970-01-01,yfinance.info/recommendations
EME,Industrials,619.8599853515625,334.9367578901896,-45.96573971455418,1.0,0.1613267550143337,-45.804412959539846,758.5,731.5,900.0,675.0,6.0,1.66667,1970-01-01,yfinance.info/recommendations
EMN,Basic Materials,60.25,50.19723157121988,-16.68509282785082,3.32,5.5103734439834025,-11.174719383867416,72.76471,71.0,100.0,60.0,17.0,1.76471,1970-01-01,yfinance.info/recommendations
EMPD,Consumer Cyclical,5.559999942779541,-58.66090087300958,-1155.0521848330086,,,,,,,,,,,yfinance.info/recommendations
EMR,Industrials,127.58000183105467,47.07146714533086,-63.10435297871815,2.139,1.676595053535529,-61.42775792518262,151.0,154.0,183.0,111.0,26.0,1.81481,1970-01-01,yfinance.info/recommendations
ENGN,Healthcare,8.529999732971191,-18.48931198122548,-316.7563019932855,,,,23.5,25.0,33.0,10.0,10.0,1.5,,yfinance.info/recommendations
ENOV,Healthcare,29.989999771118164,-107.96109695878802,-459.9903227167071,,,,48.11111,49.0,58.0,33.0,9.0,1.4,1970-01-01,yfinance.info/recommendations
ENPH,Technology,28.68000030517578,13.321323589854732,-53.55187082250248,,,,38.98167,36.5,85.0,26.0,30.0,2.90625,1970-01-01,yfinance.info/recommendations
ENS,Industrials,137.52000427246094,99.92051720478132,-27.341103766391534,0.983,0.7148050970478704,-26.62629866934366,144.0,144.0,150.0,138.0,2.0,2.0,1970-01-01,yfinance.info/recommendations
ENTG,Technology,78.27999877929688,17.16658201971696,-78.07028323018179,0.4,0.5109862113408593,-77.55929701884092,100.5,100.0,115.0,88.0,12.0,1.75,1970-01-01,yfinance.info/recommendations
ENVA,Financial Services,125.69000244140624,34.723143459195526,-72.37398139491432,,,,140.625,144.0,150.0,111.0,8.0,,1970-01-01,yfinance.info/recommendations
EOG,Energy,110.4000015258789,149.64814269835392,35.55085201993846,3.945,3.5733695158285403,39.124221535767,138.09677,138.0,165.0,114.0,31.0,2.09091,1970-01-01,yfinance.info/recommendations
EPAC,Industrials,38.7599983215332,22.985022425419217,-40.69911398151471,0.04,0.103199178875552,-40.59591480263916,51.0,51.0,51.0,51.0,2.0,,1970-01-01,yfinance.info/recommendations
EPAM,Technology,179.02000427246094,109.69950254727624,-38.72220984850486,,,,207.88235,215.0,255.0,160.0,17.0,1.77778,1970-01-01,yfinance.info/recommendations
EPC,Consumer Defensive,18.1299991607666,9.36180098529544,-48.36292653805291,0.6,3.309432034053276,-45.05349450399965,24.42857,23.0,32.0,19.0,7.0,2.125,1970-01-01,yfinance.info/recommendations
EPD,Energy,32.2599983215332,16.747388147868186,-48.08620886787374,2.16,6.695598612471791,-41.390610255401945,35.77778,35.5,40.0,32.0,18.0,1.89474,1970-01-01,yfinance.info/recommendations
EPRT,Real Estate,30.86000061035156,7.604339625570843,-75.35858886853012,1.19,3.85612435665614,-71.50246451187398,35.95,36.0,40.0,32.0,20.0,1.35,1970-01-01,yfinance.info/recommendations
EQBK,Financial Services,42.02000045776367,54.80935803725396,30.436357544416225,0.6299999999999999,1.4992860379267323,31.93564358234296,50.2,49.0,56.0,45.0,5.0,,1970-01-01,yfinance.info/recommendations
EQH,Financial Services,44.720001220703125,,,1.02,2.2808586139478706,,64.5,63.0,77.0,58.0,12.0,1.53846,1970-01-01,yfinance.info/recommendations
EQIX,Real Estate,785.5700073242188,36.76281053572735,-95.32023750996458,14.07,1.791056159071646,-94.38584590189538,964.8,950.0,1200.0,804.0,25.0,1.65517,1970-01-01,yfinance.info/recommendations
EQT,Energy,59.900001525878906,52.541717109576446,-12.284280849514541,0.639,1.066777936097263,-11.217502913417276,63.7037,65.0,80.0,46.0,27.0,1.66667,1970-01-01,yfinance.info/recommendations
ERAS,Healthcare,2.5799999237060547,-4.030965180578077,-256.2389651077111,,,,5.0,5.0,11.0,1.0,8.0,1.66667,1970-01-01,yfinance.info/recommendations
ERIE,Financial Services,286.5799865722656,85.7026668581778,-70.0946783188691,5.46,1.905227250969661,-68.18945106789944,,,,,,,1970-01-01,yfinance.info/recommendations
ES,Utilities,73.30000305175781,12.827917851552751,-82.49943067192666,2.974,4.057298603248395,-99.98591365332696,75.6,77.0,87.0,60.0,15.0,2.44444,1970-01-01,yfinance.info/recommendations
ESE,Technology,220.3699951171875,53.71913761982623,-75.62320696551285,0.32,0.1452103313020593,-75.4779966342108,225.0,225.0,235.0,215.0,2.0,,1970-01-01,yfinance.info/recommendations
ESEA,Industrials,59.7400016784668,,,2.367087,3.962314920478506,672.1765564348235,73.66667,75.0,75.0,71.0,3.0,,1970-01-01,yfinance.info/recommendations
ESLA,Healthcare,2.2699999809265137,,,,,,16.0,16.0,16.0,16.0,1.0,1.0,1970-01-01,yfinance.info/recommendations
ESOA,Industrials,10.109999656677246,3.3896850555156672,-66.47195676928716,0.12,1.18694366048514,-65.28501310880202,21.0,21.0,21.0,21.0,1.0,,1970-01-01,yfinance.info/recommendations
ESQ,Financial Services,97.87000274658205,40.67798093603219,-58.43672239249753,0.7,0.7152344746658817,-57.72148791783164,115.5,115.5,116.0,115.0,2.0,,1970-01-01,yfinance.info/recommendations
ESRT,Unknown,7.159999847412109,,,0.14,1.955307304239696,28.33447953646755,8.96667,8.9,10.0,8.0,6.0,2.57143,1970-01-01,yfinance.info/recommendations
ESS,Real Estate,254.58999633789065,113.0897054861632,-55.57967433407279,10.16,3.990730251048708,-51.58894408302406,286.91,284.0,318.0,239.0,25.0,2.59259,1970-01-01,yfinance.info/recommendations
ETD,Consumer Cyclical,22.5,24.30844668540599,8.037540824026621,1.81,8.044444444444444,259.8845974454583,28.0,28.0,28.0,28.0,1.0,3.0,1970-01-01,yfinance.info/recommendations
ETHZ,Healthcare,14.859999656677246,,,,,,,,,,,,,yfinance.info/recommendations
ETN,Industrials,352.3900146484375,95.91701254867009,-72.78100724722242,3.12,0.8853826358027407,-66.19743685572904,410.6975,417.5,500.0,288.0,24.0,1.89655,1970-01-01,yfinance.info/recommendations
ETON,Healthcare,16.940000534057617,,,,,,30.0,29.0,35.0,26.0,3.0,1.0,1970-01-01,yfinance.info/recommendations
ETR,Utilities,95.0500030517578,28.43544059731087,-70.08370364614628,2.44,2.567069880756701,-67.51663376538957,102.461,105.0,116.0,67.0,20.0,1.81818,1970-01-01,yfinance.info/recommendations
ETS,Industrials,0.5609999895095825,,,,,,,,,,,,,yfinance.info/recommendations
ETSY,Consumer Cyclical,57.09999847412109,33.60436347902611,-41.14822350782319,,,,69.23077,71.0,81.0,52.0,26.0,2.70968,1970-01-01,yfinance.info/recommendations
EVER,Communication Services,25.36000061035156,24.73476749761557,-2.465430195931371,,,,33.8,33.0,40.0,30.0,5.0,2.0,1970-01-01,yfinance.info/recommendations
EVGO,Consumer Cyclical,2.940000057220459,-5.001113244274533,-270.1058893516722,,,,6.29,5.95,12.0,3.5,10.0,1.72727,1970-01-01,yfinance.info/recommendations
EVLV,Industrials,6.0,-2.362835518570115,-139.3805919761686,,,,9.875,10.0,10.0,9.5,4.0,1.0,1970-01-01,yfinance.info/recommendations
EVRG,Utilities,76.47000122070312,20.64122131530972,-73.00742646029747,2.672,3.4941806686889336,-69.51324579160854,84.31818,84.0,93.0,77.0,11.0,1.76923,1970-01-01,yfinance.info/recommendations
EW,Healthcare,86.30000305175781,27.860483286328737,-67.71670648769316,,,,93.94357,95.0,105.0,83.0,28.0,1.9697,1970-01-01,yfinance.info/recommendations
EWTX,Healthcare,22.75,-15.043199789318791,-166.1239551178848,,,,36.30769,41.0,51.0,14.0,13.0,1.69231,1970-01-01,yfinance.info/recommendations
EXC,Utilities,45.93999862670898,33.65733437611814,-26.736318279839555,1.6,3.482803761055793,-23.25351451878377,49.875,50.0,57.0,42.0,16.0,2.42105,1970-01-01,yfinance.info/recommendations
EXE,Energy,117.27999877929688,113.52527189602192,-3.2015065845462534,3.1900000000000004,2.719986385746043,-0.4815201988001978,130.22221,133.0,162.0,86.0,27.0,1.44444,1970-01-01,yfinance.info/recommendations
EXOZ,Healthcare,15.260000228881836,-8.650152676827844,-156.68514119977624,,,,,,,,,,,yfinance.info/recommendations
EXP,Basic Materials,202.05999755859372,123.85029224299645,-38.70617948162544,1.0,0.4949025101863707,-38.21127697143909,243.9,240.0,280.0,225.0,10.0,2.45455,1970-01-01,yfinance.info/recommendations
EXPD,Industrials,138.4199981689453,79.77929163738808,-42.36433124351343,1.5,1.0836584451974995,-15.617393386511877,124.93333,128.0,142.0,90.0,15.0,3.64706,1970-01-01,yfinance.info/recommendations
EXPE,Consumer Cyclical,264.6600036621094,204.47584838728423,-22.74017775336468,1.2000000000000002,0.4534119184597445,-22.286765834904926,270.0909,271.0,350.0,180.0,33.0,2.27027,1970-01-01,yfinance.info/recommendations
EXPI,Real Estate,10.789999961853027,,,0.2,1.8535681251814653,-68.83825638540071,12.0,12.0,12.0,12.0,1.0,2.0,1970-01-01,yfinance.info/recommendations
EXPO,Industrials,69.94000244140625,28.3278680917042,-59.49690148290102,1.1800000000000002,1.687160364325939,-57.80974111857509,83.0,83.0,90.0,76.0,2.0,2.33333,1970-01-01,yfinance.info/recommendations
EXR,Real Estate,132.91000366210938,96.37546730450184,-27.488176473523772,6.48,4.875479513546466,-70.0777064564741,156.9,158.5,178.0,144.0,20.0,2.33333,1970-01-01,yfinance.info/recommendations
EZPW,Financial Services,17.75,7.263652105850058,-59.07801630507009,0.016999,0.095769014084507,-58.98224729098558,23.4,23.0,27.0,22.0,5.0,1.83333,1970-01-01,yfinance.info/recommendations
F,Consumer Cyclical,13.1899995803833,-6.378521572335596,-148.358770092927,0.75,5.6861260338129975,-32.55506131212117,12.265,12.0,16.0,9.8,20.0,2.90909,1970-01-01,yfinance.info/recommendations
FA,Industrials,13.1899995803833,-2.870842791996869,-121.76529858474372,1.5,11.372252067625997,-110.39304651711772,17.42857,17.0,20.0,16.0,7.0,2.3,1970-01-01,yfinance.info/recommendations
FANG,Energy,149.1999969482422,130.57118019841198,-12.485802366532612,4.0,2.680965202289923,94.4704618718026,178.16667,176.0,222.0,143.0,30.0,1.3871,1970-01-01,yfinance.info/recommendations
FAST,Industrials,40.45000076293945,12.68878476540732,-68.6309406030151,0.875,2.1631643596943526,-66.46777624332076,43.46154,45.0,49.0,31.0,13.0,2.94737,1970-01-01,yfinance.info/recommendations
FAT,Consumer Cyclical,1.3600000143051147,-105.71246767932064,-7872.975482896145,0.312152,22.95235269975291,-7850.023130196392,8.0,8.0,10.0,6.0,2.0,1.0,1970-01-01,yfinance.info/recommendations
FATBB,Consumer Cyclical,2.2300000190734863,-174.3381224901105,-7917.852959595219,0.355328,15.933990895104593,-7901.918968700114,,,,,,,,yfinance.info/recommendations
FBK,Financial Services,54.43000030517578,95.57809043580322,75.59818096623204,0.76,1.3962888034886365,76.99446976972067,65.16667,65.0,67.0,63.0,6.0,1.57143,1970-01-01,yfinance.info/recommendations
FBLA,Financial Services,12.300000190734863,,,,,,,,,,,,,yfinance.info/recommendations
FBNC,Financial Services,50.95000076293945,8.178960984085716,-83.94708368672877,0.9,1.7664376575527971,-82.18064602917597,58.75,59.5,62.0,54.0,4.0,2.2,1970-01-01,yfinance.info/recommendations
FBP,Financial Services,20.200000762939453,7.641003167651652,-62.17325307397784,0.7,3.465346403769827,-58.70790667020801,24.16667,24.0,25.0,23.0,6.0,1.5,1970-01-01,yfinance.info/recommendations
FBRT,Real Estate,10.0,2.6743394985675906,-73.2566050143241,1.42,14.2,-59.05660501432409,14.375,14.25,16.0,13.0,4.0,1.25,1970-01-01,yfinance.info/recommendations
FBRX,Healthcare,14.079999923706056,,,,,,52.25,57.5,75.0,19.0,4.0,1.0,1970-01-01,yfinance.info/recommendations
FBYD,Industrials,11.8100004196167,5.551923016921546,-52.989645896204486,,,,,,,,,,,yfinance.info/recommendations
FC,Consumer Defensive,14.989999771118164,14.40998082954232,-3.8693725846039686,,,,27.33333,22.0,38.0,22.0,3.0,1.33333,1970-01-01,yfinance.info/recommendations
FCAP,Financial Services,45.619998931884766,15.62167882830471,-65.75695047334516,1.18,2.5865848917748955,-63.17036558157026,,,,,,,,yfinance.info/recommendations
FCF,Financial Services,15.979999542236328,10.01719204989658,-37.31419063298221,0.535,3.3479350145533813,-33.96625561842884,18.5,19.0,19.0,17.0,4.0,2.4,1970-01-01,yfinance.info/recommendations
FCNCA,Financial Services,1845.300048828125,3310.6818871564915,79.41157532938726,7.8,0.4226954854823454,79.83427081486961,2158.8462,2100.0,2600.0,1900.0,13.0,2.0,1970-01-01,yfinance.info/recommendations
FCUV,Technology,2.970000028610229,-7.111051679398511,-339.4293471682568,,,,,,,,,,,yfinance.info/recommendations
FDS,Financial Services,273.9100036621094,54.731110749532114,-80.01857908882822,4.28,1.5625570233936157,-29.256878090808875,335.9375,316.5,430.0,282.0,16.0,3.26316,1970-01-01,yfinance.info/recommendations
FDX,Industrials,267.5599975585937,178.685835014483,-33.21653586300692,5.66,2.115413384529016,-31.101122478477915,271.35715,272.5,320.0,200.0,28.0,1.9,1970-01-01,yfinance.info/recommendations
FE,Utilities,45.93999862670898,9.103790156177576,-80.18330337762627,1.76,3.831084137161372,-76.3522192404649,50.0,50.0,54.0,47.0,12.0,2.3125,1970-01-01,yfinance.info/recommendations
FEMY,Healthcare,0.8980000019073486,-3.8711977471170433,-531.0910622377098,,,,4.5,4.5,6.0,3.0,2.0,,1970-01-01,yfinance.info/recommendations
FENC,Healthcare,7.860000133514404,,,,,,14.0,14.0,15.0,13.0,5.0,1.4,1970-01-01,yfinance.info/recommendations
FERG,Industrials,242.8000030517578,95.18028568441822,-60.798894362398926,3.32,1.3673805429451635,-85.9203521745796,258.4087,261.0,310.0,194.0,22.0,1.84,1970-01-01,yfinance.info/recommendations
FFAI,Consumer Cyclical,1.0099999904632568,-7.023206000228625,-795.3669372815826,,,,,,,,,0.0,1970-01-01,yfinance.info/recommendations
FFIC,Financial Services,15.34000015258789,,,0.88,5.736636188048161,,15.0,14.5,16.0,14.5,3.0,,1970-01-01,yfinance.info/recommendations
FFIN,Financial Services,31.13999938964844,25.75311258769497,-17.29893033891381,0.74,2.376364850687797,-14.922565488226006,36.0,36.0,39.0,34.0,5.0,,1970-01-01,yfinance.info/recommendations
FFIV,Technology,234.0,171.19353148007724,-26.840371162360157,,,,291.5,282.5,336.0,250.0,10.0,,1970-01-01,yfinance.info/recommendations
FG,Financial Services,32.459999084472656,111.62852534112405,243.895651539072,0.88,2.711029035182416,246.6066805742544,34.0,34.0,35.0,33.0,2.0,3.0,1970-01-01,yfinance.info/recommendations
FGBI,Financial Services,5.71999979019165,,,0.04,0.699300724950897,,9.0,9.0,9.0,9.0,1.0,,1970-01-01,yfinance.info/recommendations
FGEN,Healthcare,8.6899995803833,-189.7129294981781,-2283.1178211611627,,,,43.0,43.0,43.0,43.0,1.0,3.0,1970-01-01,yfinance.info/recommendations
FHI,Financial Services,49.15999984741211,25.239577206081297,-48.65830495438872,1.33,2.7054515950532783,-45.95285335933544,52.42857,53.0,56.0,46.0,7.0,2.75,1970-01-01,yfinance.info/recommendations
FHTX,Healthcare,4.690000057220459,-9.566035229219631,-303.9666335289763,,,,11.71429,12.0,14.0,9.0,7.0,1.14286,1970-01-01,yfinance.info/recommendations
FI,Technology,63.41999816894531,83.03854291374024,30.934319317595765,,,,100.15714,82.0,250.0,50.0,28.0,2.51429,1970-01-01,yfinance.info/recommendations
