symbol,sector,model,intrinsic_value,last_price,w
SPI,Real Estate,eps_dcf,189.0514964384356,45.5,0.5901935294473374
SPRC,Energy,eps_dcf,,4.78000020980835,0.5567207650396745
SPREME,Technology,eps_dcf,1.8418198116217028,1.5199999809265137,0.5392162741363631
SPRIME,Real Estate,eps_dcf,11.416872616122626,3.4800000190734863,0.5901935294473374
SPVI,Technology,eps_dcf,0.5313496200103645,2.1600000858306885,0.5392162741363631
SQ,Industrials,eps_dcf,,0.449999988079071,0.600803723339478
SR,Industrials,eps_dcf,,0.4099999964237213,0.600803723339478
SRICHA,Industrials,eps_dcf,,9.350000381469728,0.600803723339478
SRIPANWA,Real Estate,eps_dcf,1.0620970437847168,4.940000057220459,0.5901935294473374
SRS,Technology,eps_dcf,2.836659258237872,2.299999952316284,0.5392162741363631
SSF,Consumer Defensive,eps_dcf,2.88139072635685,5.25,0.4651378551621244
SSP,Utilities,eps_dcf,16.98213342598406,3.440000057220459,0.4519033564412289
SSSC,Basic Materials,eps_dcf,1.32641858876458,2.0999999046325684,0.5768668839251622
SST,Consumer Defensive,eps_dcf,,1.590000033378601,0.4651378551621244
SSTRT,Real Estate,eps_dcf,18.457479906193576,4.300000190734863,0.5901935294473374
STA,Basic Materials,eps_dcf,32.62158146973552,12.0,0.5768668839251622
STANLY,Consumer Cyclical,eps_dcf,102.8234106933414,181.5,0.3937274233907813
STARM,Financial Services,eps_dcf,0.3188097720062186,1.0099999904632568,0.6075623789562842
STC,Basic Materials,eps_dcf,0.1063826907776913,0.3700000047683716,0.5768668839251622
STECH,Basic Materials,eps_dcf,0.9841170174704986,1.0099999904632568,0.5768668839251622
STECON,Industrials,eps_dcf,2.0231065935278627,8.25,0.600803723339478
STELLA,Real Estate,eps_dcf,,0.1899999976158142,0.5901935294473374
STGT,Basic Materials,eps_dcf,6.8542288023583655,6.699999809265137,0.5768668839251622
STI,Industrials,eps_dcf,2.3638827151982262,2.0999999046325684,0.600803723339478
STOWER,Basic Materials,eps_dcf,,0.0399999991059303,0.5768668839251622
STP,Basic Materials,eps_dcf,7.1271903042626725,10.899999618530272,0.5768668839251622
STPI,Industrials,eps_dcf,,3.9800000190734863,0.600803723339478
STX,Basic Materials,eps_dcf,1.851796570065184,1.1699999570846558,0.5768668839251622
SUC,Industrials,eps_dcf,25.575628376498862,29.0,0.600803723339478
SUN,Consumer Defensive,eps_dcf,4.421531164601249,3.400000095367432,0.4651378551621244
SUPER,Utilities,eps_dcf,2.2031386905647468,0.1299999952316284,0.4519033564412289
SUSCO,Energy,eps_dcf,9.92830740383255,2.380000114440918,0.5567207650396745
SUTHA,Basic Materials,eps_dcf,9.928307403832552,2.5,0.5768668839251622
SVI,Technology,eps_dcf,21.747720979823683,6.050000190734863,0.5392162741363631
SVOA,Technology,eps_dcf,0.0141693232002763,1.3899999856948853,0.5392162741363631
SVR,Real Estate,eps_dcf,,0.4699999988079071,0.5901935294473374
SVT,Industrials,eps_dcf,1.0482331110127967,1.2999999523162842,0.600803723339478
SWC,Basic Materials,eps_dcf,1.2186010704082697,3.880000114440918,0.5768668839251622
SYMC,Communication Services,eps_dcf,20.8021678937444,4.28000020980835,0.5968830860786962
SYNEX,Technology,eps_dcf,4.671862474238781,10.5,0.5392162741363631
SYNTEC,Industrials,eps_dcf,1.3106623960255654,1.7699999809265137,0.600803723339478
TACC,Consumer Defensive,eps_dcf,2.2684263048121003,4.71999979019165,0.4651378551621244
TAE,Basic Materials,eps_dcf,0.4727765430396453,0.5600000023841858,0.5768668839251622
TAKUNI,Industrials,eps_dcf,,0.4399999976158142,0.600803723339478
TAN,Consumer Cyclical,eps_dcf,11.51934230412387,4.099999904632568,0.3937274233907813
TASCO,Basic Materials,eps_dcf,3.76195530967338,13.899999618530272,0.5768668839251622
TATG,Consumer Cyclical,eps_dcf,0.7229516215088093,0.9700000286102296,0.3937274233907813
TBN,Technology,eps_dcf,17.49273209246687,4.300000190734863,0.5392162741363631
TC,Consumer Defensive,eps_dcf,42.07711233052842,5.050000190734863,0.4651378551621244
TCAP,Financial Services,eps_dcf,58.20324070157236,52.25,0.6075623789562842
TCC,Energy,eps_dcf,0.0371944734007255,0.2899999916553497,0.5567207650396745
TCJ,Industrials,eps_dcf,,2.759999990463257,0.600803723339478
TCMC,Consumer Cyclical,eps_dcf,,0.3899999856948852,0.3937274233907813
TCOAT,Consumer Cyclical,eps_dcf,39.71322961533021,23.799999237060547,0.3937274233907813
TEAM,Technology,eps_dcf,8.914621427065216,2.319999933242798,0.5392162741363631
TEAMG,Industrials,eps_dcf,0.6376195440124373,3.119999885559082,0.600803723339478
TEGH,Basic Materials,eps_dcf,2.291252227910338,3.1600000858306885,0.5768668839251622
TEKA,Industrials,eps_dcf,14.18329629118936,1.6299999952316284,0.600803723339478
TERA,Technology,eps_dcf,3.07257104106717,1.0,0.5392162741363631
TFG,Consumer Defensive,eps_dcf,4.07368042007946,4.619999885559082,0.4651378551621244
TFI,Consumer Cyclical,eps_dcf,,0.0599999986588954,0.3937274233907813
TFM,Consumer Defensive,eps_dcf,1.895146978036966,5.75,0.4651378551621244
TFMAMA,Consumer Defensive,eps_dcf,431.4229186901614,195.0,0.4651378551621244
TGE,Utilities,eps_dcf,2.96169456394589,1.4299999475479126,0.4519033564412289
TGH,Financial Services,eps_dcf,3.010981180058732,11.899999618530272,0.6075623789562842
TGPRO,Basic Materials,eps_dcf,,0.0599999986588954,0.5768668839251622
TH,Financial Services,eps_dcf,0.364037938140527,0.5400000214576721,0.6075623789562842
THAI,Industrials,eps_dcf,313.9236245783244,9.600000381469728,0.600803723339478
THANA,Real Estate,eps_dcf,2.836659258237872,0.9399999976158142,0.5901935294473374
THANI,Financial Services,eps_dcf,6.146095059515389,1.5700000524520874,0.6075623789562842
THCOM,Technology,eps_dcf,,9.699999809265137,0.5392162741363631
THE,Basic Materials,eps_dcf,,0.800000011920929,0.5768668839251622
THG,Healthcare,eps_dcf,,8.449999809265137,0.5150931379484303
THIP,Consumer Cyclical,eps_dcf,156.96181228916225,24.799999237060547,0.3937274233907813
THMUI,Industrials,eps_dcf,,0.3499999940395355,0.600803723339478
THRE,Financial Services,eps_dcf,1.7019955549427233,0.4399999976158142,0.6075623789562842
THREL,Financial Services,eps_dcf,,1.1399999856948853,0.6075623789562842
TIDLOR,Financial Services,eps_dcf,6.036443670176089,22.0,0.6075623789562842
TIF1,Financial Services,eps_dcf,1.873931958875352,7.099999904632568,0.6075623789562842
TIGER,Industrials,eps_dcf,,0.4000000059604645,0.600803723339478
TIPCO,Consumer Defensive,eps_dcf,13.14318789650214,8.0,0.4651378551621244
TIPH,Financial Services,eps_dcf,75.17147034330361,21.700000762939453,0.6075623789562842
TISCO,Financial Services,eps_dcf,163.30010303555153,108.0,0.6075623789562842
TITLE,Real Estate,eps_dcf,1.891106172158581,4.980000019073486,0.5901935294473374
TK,Financial Services,eps_dcf,0.6517888672127136,4.519999980926514,0.6075623789562842
TKC,Industrials,eps_dcf,24.58438023806156,9.600000381469728,0.600803723339478
TKN,Consumer Defensive,eps_dcf,19.60042291233726,5.199999809265137,0.4651378551621244
TKS,Industrials,eps_dcf,0.1062699240020727,5.449999809265137,0.600803723339478
TKT,Consumer Cyclical,eps_dcf,1.2670411353462492,0.8700000047683716,0.3937274233907813
TL,Healthcare,eps_dcf,,0.4099999964237213,0.5150931379484303
TLHPF,Unknown,eps_dcf,7.226354832140956,3.819999933242798,0.7006426620119157
TLI,Financial Services,eps_dcf,48.22320739004382,10.399999618530272,0.6075623789562842
TM,Healthcare,eps_dcf,,1.0499999523162842,0.5150931379484303
TMAN,Healthcare,eps_dcf,53.93599984263713,11.399999618530272,0.5150931379484303
TMC,Industrials,eps_dcf,,0.7599999904632568,0.600803723339478
TMD,Consumer Cyclical,eps_dcf,22.60296199554867,25.5,0.3937274233907813
TMI,Industrials,eps_dcf,0.1027275932020037,0.5299999713897705,0.600803723339478
TMILL,Consumer Defensive,eps_dcf,0.2479631560048367,2.0799999237060547,0.4651378551621244
TMT,Basic Materials,eps_dcf,,3.0199999809265137,0.5768668839251622
TMW,Basic Materials,eps_dcf,99.88477020680034,50.75,0.5768668839251622
TNDT,Industrials,eps_dcf,,0.1199999973177909,0.600803723339478
TNH,Healthcare,eps_dcf,47.24661828092675,32.75,0.5150931379484303
TNITY,Financial Services,eps_dcf,,2.2799999713897705,0.6075623789562842
TNL,Financial Services,eps_dcf,61.933727138193525,24.600000381469727,0.6075623789562842
TNP,Consumer Defensive,eps_dcf,2.533174758522389,3.0199999809265137,0.4651378551621244
TNPC,Consumer Cyclical,eps_dcf,,0.9100000262260436,0.3937274233907813
TNR,Consumer Defensive,eps_dcf,71.8620345420261,6.300000190734863,0.4651378551621244
TOA,Basic Materials,eps_dcf,14.070071015078277,12.5,0.5768668839251622
TOG,Healthcare,eps_dcf,32.62158146973552,6.900000095367432,0.5150931379484303
TOP,Energy,eps_dcf,96.29428197774526,37.0,0.5567207650396745
TOPP,Consumer Cyclical,eps_dcf,790.0096034192472,140.0,0.3937274233907813
TPA,Basic Materials,eps_dcf,,2.700000047683716,0.5768668839251622
TPAC,Consumer Cyclical,eps_dcf,60.04262096603496,7.349999904632568,0.3937274233907813
TPBI,Consumer Cyclical,eps_dcf,24.442547275149664,3.0,0.3937274233907813
TPCH,Utilities,eps_dcf,29.312145668458008,2.4600000381469727,0.4519033564412289
TPCS,Consumer Cyclical,eps_dcf,1.9482819400380027,10.600000381469728,0.3937274233907813
TPIPL,Basic Materials,eps_dcf,2.361798308775919,0.7200000286102295,0.5768668839251622
TPIPP,Utilities,eps_dcf,7.8327264721786145,2.0799999237060547,0.4519033564412289
TPL,Industrials,eps_dcf,,0.6000000238418579,0.600803723339478
TPLAS,Consumer Cyclical,eps_dcf,1.1346637032951483,0.9700000286102296,0.3937274233907813
TPOLY,Industrials,eps_dcf,,0.3600000143051147,0.600803723339478
TPP,Consumer Cyclical,eps_dcf,3.241232682063223,11.199999809265137,0.3937274233907813
TPRIME,Real Estate,eps_dcf,18.312573895751925,7.150000095367432,0.5901935294473374
TPS,Technology,eps_dcf,1.1329710371079926,3.799999952316284,0.5392162741363631
TQM,Financial Services,eps_dcf,45.90820782694052,12.699999809265137,0.6075623789562842
TQR,Financial Services,eps_dcf,10.04122136682029,4.78000020980835,0.6075623789562842
TR,Consumer Cyclical,eps_dcf,,26.25,0.3937274233907813
TRC,Industrials,eps_dcf,,0.4199999868869781,0.600803723339478
TRITN,Industrials,eps_dcf,,0.0299999993294477,0.600803723339478
TRP,Healthcare,eps_dcf,12.729222884421132,4.519999980926514,0.5150931379484303
TRT,Industrials,eps_dcf,34.98546418493376,3.0999999046325684,0.600803723339478
TRU,Consumer Cyclical,eps_dcf,1.4169323200276385,3.9800000190734863,0.3937274233907813
TRUBB,Basic Materials,eps_dcf,,0.7200000286102295,0.5768668839251622
TRUE,Communication Services,eps_dcf,1.654717900638759,11.399999618530272,0.5968830860786962
TRV,Consumer Cyclical,eps_dcf,,2.240000009536743,0.3937274233907813
TSC,Consumer Cyclical,eps_dcf,12.091925021741613,14.100000381469728,0.3937274233907813
TSE,Utilities,eps_dcf,5.058709010524205,0.4799999892711639,0.4519033564412289
TSI,Financial Services,eps_dcf,,0.050000000745058,0.6075623789562842
TSR,Unknown,eps_dcf,,0.1599999964237213,0.7006426620119157
TSTE,Consumer Defensive,eps_dcf,1.3106623960255654,11.699999809265137,0.4651378551621244
TSTH,Basic Materials,eps_dcf,0.2001365530517775,0.7400000095367432,0.5768668839251622
TTA,Industrials,eps_dcf,6.679659211344908,4.480000019073486,0.600803723339478
TTB,Financial Services,eps_dcf,8.012981557784329,1.8799999952316284,0.6075623789562842
TTCL,Industrials,eps_dcf,,0.6899999976158142,0.600803723339478
TTI,Consumer Cyclical,eps_dcf,,25.5,0.3937274233907813
TTT,Consumer Cyclical,eps_dcf,172.56343820947055,49.25,0.3937274233907813
TTW,Utilities,eps_dcf,2.7294061458874017,9.0,0.4519033564412289
TU,Consumer Defensive,eps_dcf,7.166578294894213,12.899999618530272,0.4651378551621244
TU-PF,Unknown,eps_dcf,0.907765802055344,1.100000023841858,0.7006426620119157
TURTLE,Consumer Cyclical,eps_dcf,,3.900000095367432,0.3937274233907813
TVDH,Consumer Cyclical,eps_dcf,,0.0799999982118606,0.3937274233907813
TVH,Financial Services,eps_dcf,30.82078527170235,8.600000381469727,0.6075623789562842
TVO,Consumer Defensive,eps_dcf,8.643287152168595,24.0,0.4651378551621244
TVT,Communication Services,eps_dcf,,0.2599999904632568,0.5968830860786962
TWP,Basic Materials,eps_dcf,,1.1299999952316284,0.5768668839251622
TWPC,Consumer Defensive,eps_dcf,0.0354233080006909,2.5799999237060547,0.4651378551621244
TWZ,Consumer Cyclical,eps_dcf,,0.0199999995529651,0.3937274233907813
TYCN,Basic Materials,eps_dcf,,1.7400000095367432,0.5768668839251622
UAC,Basic Materials,eps_dcf,5.673318516475744,2.900000095367432,0.5768668839251622
UBA,Industrials,eps_dcf,4.7277654303964525,0.9300000071525574,0.600803723339478
UBE,Consumer Defensive,eps_dcf,0.8509977774713615,0.4799999892711639,0.4651378551621244
UBIS,Basic Materials,eps_dcf,,1.059999942779541,0.5768668839251622
UEC,Basic Materials,eps_dcf,,0.8399999737739563,0.5768668839251622
UKEM,Basic Materials,eps_dcf,0.0513637966010018,0.6200000047683716,0.5768668839251622
UMI,Industrials,eps_dcf,0.2373361636046294,0.7799999713897705,0.600803723339478
UMS,Energy,eps_dcf,0.2174991111242425,0.2599999904632568,0.5567207650396745
UNIQ,Industrials,eps_dcf,3.1903258461354302,3.0,0.600803723339478
UOBKH,Financial Services,eps_dcf,1.418329629118936,5.349999904632568,0.6075623789562842
UP,Consumer Cyclical,eps_dcf,114.19444620579593,21.5,0.3937274233907813
UPF,Consumer Cyclical,eps_dcf,,25.75,0.3937274233907813
UPOIC,Consumer Defensive,eps_dcf,12.28583399809443,6.599999904632568,0.4651378551621244
UREKA,Industrials,eps_dcf,0.5233636331448873,0.3899999856948852,0.600803723339478
UTP,Basic Materials,eps_dcf,42.54988887356807,7.650000095367432,0.5768668839251622
UV,Utilities,eps_dcf,1.1819413575991131,0.9800000190734864,0.4519033564412289
UVAN,Consumer Defensive,eps_dcf,7.9348209921547745,11.699999809265137,0.4651378551621244
VARO,Basic Materials,eps_dcf,56.12127475582838,4.78000020980835,0.5768668839251622
VCOM,Technology,eps_dcf,1.2752390880248743,2.720000028610229,0.5392162741363631
VGI,Industrials,eps_dcf,1.654717900638759,1.2999999523162842,0.600803723339478
VIBHA,Healthcare,eps_dcf,2.3746360172216763,1.4600000381469729,0.5150931379484303
VIH,Healthcare,eps_dcf,3.0355288651171004,8.100000381469727,0.5150931379484303
VL,Industrials,eps_dcf,0.8884392283866653,0.8500000238418579,0.600803723339478
VNG,Basic Materials,eps_dcf,8.509977774713612,2.0,0.5768668839251622
VPO,Consumer Defensive,eps_dcf,0.885582700017274,0.4799999892711639,0.4651378551621244
VRANDA,Real Estate,eps_dcf,3.7170055429952993,4.5,0.5901935294473374
VS,Industrials,eps_dcf,,0.3400000035762787,0.600803723339478
WACOAL,Consumer Cyclical,eps_dcf,,18.399999618530277,0.3937274233907813
WARRIX,Consumer Cyclical,eps_dcf,3.924045307229055,2.039999961853028,0.3937274233907813
WAVE,Consumer Defensive,eps_dcf,0.0596061969999438,0.0299999993294477,0.4651378551621244
WELL,Industrials,eps_dcf,1.0058324836996206,0.7099999785423279,0.600803723339478
WFX,Consumer Cyclical,eps_dcf,,0.7699999809265137,0.3937274233907813
WGE,Industrials,eps_dcf,0.5246191914902331,0.7599999904632568,0.600803723339478
WHA,Real Estate,eps_dcf,3.7533561569394513,3.5,0.5901935294473374
WHABT,Real Estate,eps_dcf,28.83312847505024,6.050000190734863,0.5901935294473374
WHAIR,Real Estate,eps_dcf,3.612876425557429,5.949999809265137,0.5901935294473374
WHART,Real Estate,eps_dcf,7.07138542233974,9.649999618530272,0.5901935294473374
WHAUP,Utilities,eps_dcf,9.928307403832552,4.079999923706055,0.4519033564412289
WICE,Industrials,eps_dcf,11.909370807789486,2.7799999713897705,0.600803723339478
WIIK,Industrials,eps_dcf,0.2325185937165355,0.9300000071525574,0.600803723339478
WIN,Real Estate,eps_dcf,0.1200850141223423,0.3499999940395355,0.5901935294473374
WINDOW,Basic Materials,eps_dcf,2.8665332058276087,0.8399999737739563,0.5768668839251622
WINMED,Healthcare,eps_dcf,2.4584380238061554,1.2799999713897705,0.5150931379484303
WINNER,Consumer Defensive,eps_dcf,0.6376195440124373,2.0799999237060547,0.4651378551621244
WORK,Communication Services,eps_dcf,3.3094358012775174,4.199999809265137,0.5968830860786962
WP,Utilities,eps_dcf,3.1143734614819127,3.7799999713897705,0.4519033564412289
WPH,Healthcare,eps_dcf,6.673803097624098,6.550000190734863,0.5150931379484303
WSOL,Industrials,eps_dcf,,0.3000000119209289,0.600803723339478
XBIO,Consumer Defensive,eps_dcf,,0.3400000035762787,0.4651378551621244
XO,Consumer Defensive,eps_dcf,76.11702342938288,15.600000381469728,0.4651378551621244
XPG,Financial Services,eps_dcf,0.5264760091086045,0.5099999904632568,0.6075623789562842
XYZ,Basic Materials,eps_dcf,,0.800000011920929,0.5768668839251622
YGG,Communication Services,eps_dcf,,0.3799999952316284,0.5968830860786962
YONG,Basic Materials,eps_dcf,1.8818185853731129,0.800000011920929,0.5768668839251622
YUASA,Consumer Cyclical,eps_dcf,7.261778140141645,11.5,0.3937274233907813
ZAA,Communication Services,eps_dcf,,1.9900000095367432,0.5968830860786962
ZEN,Consumer Cyclical,eps_dcf,1.011764449299564,6.25,0.3937274233907813
ZIGA,Basic Materials,eps_dcf,0.4744092967113262,1.0299999713897705,0.5768668839251622
24CS,Industrials,fcf_dcf,-0.2962758928074206,1.5499999523162842,0.39919627666052204
2S,Basic Materials,fcf_dcf,-0.3391995407297122,2.619999885559082,0.4231331160748379
A,Real Estate,fcf_dcf,4.6057537979846925,4.840000152587891,0.4098064705526626
A5,Real Estate,fcf_dcf,-9.959277606547118,1.870000004768372,0.4098064705526626
AAI,Consumer Defensive,fcf_dcf,6.849281632121542,5.150000095367432,0.5348621448378756
AAV,Industrials,fcf_dcf,8.120496023346305,1.2100000381469729,0.39919627666052204
ABM,Utilities,fcf_dcf,6.9011213870930765,0.7699999809265137,0.5480966435587711
ACAP,Unknown,fcf_dcf,5.243255815086689,0.3300000131130218,0.2993573379880843
ACC,Industrials,fcf_dcf,1.1343809014465869,0.5099999904632568,0.39919627666052204
ACE,Utilities,fcf_dcf,-0.8128659584061054,1.2999999523162842,0.5480966435587711
ACG,Consumer Cyclical,fcf_dcf,2.146249019649999,0.6299999952316284,0.6062725766092186
ADB,Basic Materials,fcf_dcf,7.423100998233094,0.6200000047683716,0.4231331160748379
ADD,Communication Services,fcf_dcf,4.8211276367857145,2.759999990463257,0.40311691392130383
ADVANC,Communication Services,fcf_dcf,440.09494663656415,308.0,0.40311691392130383
ADVICE,Technology,fcf_dcf,4.956876915283598,5.050000190734863,0.460783725863637
AE,Consumer Cyclical,fcf_dcf,0.0926332132321392,0.1099999994039535,0.6062725766092186
AEONTS,Financial Services,fcf_dcf,292.199573991203,112.0,0.39243762104371566
AF,Financial Services,fcf_dcf,2.078285933484375,0.3600000143051147,0.39243762104371566
AFC,Consumer Cyclical,fcf_dcf,7.491590677765384,3.880000114440918,0.6062725766092186
AGE,Energy,fcf_dcf,21.90779315450265,1.0700000524520874,0.44327923496032545
AH,Consumer Cyclical,fcf_dcf,1.886663198754376,12.300000190734863,0.6062725766092186
AHC,Healthcare,fcf_dcf,19.99947596714236,14.0,0.48490686205156974
AI,Industrials,fcf_dcf,12.21732468396552,3.299999952316284,0.39919627666052204
AIE,Consumer Defensive,fcf_dcf,4.049704357739634,1.0700000524520874,0.5348621448378756
AIMCG,Real Estate,fcf_dcf,,1.9800000190734863,0.4098064705526626
AIMIRT,Real Estate,fcf_dcf,,10.300000190734863,0.4098064705526626
AIRA,Financial Services,fcf_dcf,1.091717712607347,1.2000000476837158,0.39243762104371566
AIT,Technology,fcf_dcf,7.208969094306991,4.820000171661377,0.460783725863637
AJ,Consumer Cyclical,fcf_dcf,10.188446171261306,2.0799999237060547,0.6062725766092186
AJA,Technology,fcf_dcf,-0.3047338216715382,0.1700000017881393,0.460783725863637
AKP,Industrials,fcf_dcf,2.1570274229777158,0.6299999952316284,0.39919627666052204
AKR,Industrials,fcf_dcf,6.144968949170028,0.9399999976158142,0.39919627666052204
AKS,Real Estate,fcf_dcf,0.6566006226696104,0.0299999993294477,0.4098064705526626
ALLA,Industrials,fcf_dcf,3.793998477479384,1.159999966621399,0.39919627666052204
ALLY,Real Estate,fcf_dcf,,4.420000076293945,0.4098064705526626
ALPHAX,Real Estate,fcf_dcf,0.2608531374390727,0.3400000035762787,0.4098064705526626
ALT,Technology,fcf_dcf,3.138347670601762,1.0099999904632568,0.460783725863637
ALUCON,Basic Materials,fcf_dcf,228.0031436822688,186.5,0.4231331160748379
AMA,Industrials,fcf_dcf,19.149302521038067,4.159999847412109,0.39919627666052204
AMANAH,Financial Services,fcf_dcf,7.627749661850472,0.8999999761581421,0.39243762104371566
AMARC,Technology,fcf_dcf,5.5433038208907135,2.880000114440918,0.460783725863637
AMARIN,Communication Services,fcf_dcf,3.1214411088208083,2.0199999809265137,0.40311691392130383
AMATA,Real Estate,fcf_dcf,56.44657028246711,15.100000381469728,0.4098064705526626
AMATAR,Real Estate,fcf_dcf,,6.550000190734863,0.4098064705526626
AMATAV,Real Estate,fcf_dcf,-8.439581030062,2.380000114440918,0.4098064705526626
AMC,Basic Materials,fcf_dcf,-25.611042177417985,2.1600000858306885,0.4231331160748379
AMR,Industrials,fcf_dcf,-3.5456229803541497,0.5,0.39919627666052204
ANAN,Real Estate,fcf_dcf,-1.0814701375249924,0.4799999892711639,0.4098064705526626
ANI,Industrials,fcf_dcf,7.314692930011737,3.1600000858306885,0.39919627666052204
AOT,Industrials,fcf_dcf,28.420481916522803,39.75,0.39919627666052204
AP,Real Estate,fcf_dcf,16.879837649193554,8.699999809265137,0.4098064705526626
APCO,Consumer Defensive,fcf_dcf,0.7082890706499998,3.0799999237060547,0.5348621448378756
APCS,Industrials,fcf_dcf,-10.911500394068716,1.6200000047683716,0.39919627666052204
APO,Consumer Defensive,fcf_dcf,4.665109349884496,1.7000000476837158,0.5348621448378756
APP,Technology,fcf_dcf,8.170760258464284,2.299999952316284,0.460783725863637
APURE,Consumer Defensive,fcf_dcf,1.6466380933366382,2.9800000190734863,0.5348621448378756
AQUA,Communication Services,fcf_dcf,0.4503361748520468,0.1599999964237213,0.40311691392130383
ARIN,Real Estate,fcf_dcf,0.0378170249999999,0.5899999737739563,0.4098064705526626
ARIP,Industrials,fcf_dcf,-0.155530752553648,0.4300000071525574,0.39919627666052204
ARROW,Industrials,fcf_dcf,4.240148556882375,5.0,0.39919627666052204
AS,Communication Services,fcf_dcf,4.799572901099173,3.0,0.40311691392130383
ASAP,Industrials,fcf_dcf,79.70437339552677,1.2100000381469729,0.39919627666052204
ASEFA,Industrials,fcf_dcf,2.9773016490547173,3.259999990463257,0.39919627666052204
ASIA,Consumer Cyclical,fcf_dcf,10.723493467921871,5.150000095367432,0.6062725766092186
ASIAN,Consumer Defensive,fcf_dcf,19.65549627374297,7.300000190734863,0.5348621448378756
ASIMAR,Industrials,fcf_dcf,-8.167125911685059,1.4900000095367432,0.39919627666052204
ASK,Financial Services,fcf_dcf,254.12783620737667,8.050000190734863,0.39243762104371566
ASN,Financial Services,fcf_dcf,4.052873823638192,1.0099999904632568,0.39243762104371566
ASP,Financial Services,fcf_dcf,30.730836643323176,2.220000028610229,0.39243762104371566
ASW,Real Estate,fcf_dcf,-37.00944089540747,6.199999809265137,0.4098064705526626
ATP30,Industrials,fcf_dcf,3.9289289127480505,0.8899999856948853,0.39919627666052204
AU,Consumer Cyclical,fcf_dcf,5.243472358064946,5.25,0.6062725766092186
AUCT,Consumer Cyclical,fcf_dcf,5.743086429572726,5.699999809265137,0.6062725766092186
AURA,Consumer Cyclical,fcf_dcf,-30.48326441245501,15.199999809265137,0.6062725766092186
AWC,Consumer Cyclical,fcf_dcf,-1.4385847164567338,2.180000066757202,0.6062725766092186
AXTRART,Unknown,fcf_dcf,,12.0,0.2993573379880843
AYUD,Financial Services,fcf_dcf,,34.0,0.39243762104371566
B,Industrials,fcf_dcf,0.1065686554083034,0.0399999991059303,0.39919627666052204
B-WORK,Unknown,fcf_dcf,,4.480000019073486,0.2993573379880843
B52,Real Estate,fcf_dcf,,0.3000000119209289,0.4098064705526626
BA,Industrials,fcf_dcf,37.69885275278571,12.899999618530272,0.39919627666052204
BAFS,Industrials,fcf_dcf,30.83456826955157,10.100000381469728,0.39919627666052204
BAM,Financial Services,fcf_dcf,42.06645960048232,6.800000190734863,0.39243762104371566
BANPU,Energy,fcf_dcf,0.1601408616331285,4.440000057220459,0.44327923496032545
BAREIT,Real Estate,fcf_dcf,,9.899999618530272,0.4098064705526626
BAY,Financial Services,fcf_dcf,41.19411907169712,24.600000381469727,0.39243762104371566
BBGI,Utilities,fcf_dcf,11.664488443713692,2.940000057220459,0.5480966435587711
BBIK,Industrials,fcf_dcf,25.066389376253955,20.600000381469727,0.39919627666052204
BBL,Financial Services,fcf_dcf,-792.2421884867806,162.5,0.39243762104371566
BC,Real Estate,fcf_dcf,-5.615237987752675,0.7799999713897705,0.4098064705526626
BCH,Healthcare,fcf_dcf,9.875964415254607,11.399999618530272,0.48490686205156974
BCP,Energy,fcf_dcf,171.21799557522073,30.25,0.44327923496032545
BCPG,Utilities,fcf_dcf,7.373338886263252,8.600000381469727,0.5480966435587711
BCT,Basic Materials,fcf_dcf,11.362003371899998,50.75,0.4231331160748379
BDMS,Healthcare,fcf_dcf,11.44196498738965,19.700000762939453,0.48490686205156974
BE8,Technology,fcf_dcf,8.845387346536226,5.599999904632568,0.460783725863637
BEAUTY,Consumer Cyclical,fcf_dcf,-0.127196756629896,0.5299999713897705,0.6062725766092186
BEC,Communication Services,fcf_dcf,8.494837921469998,1.9700000286102293,0.40311691392130383
BEM,Industrials,fcf_dcf,-26.049059793076808,5.099999904632568,0.39919627666052204
BEYOND,Consumer Cyclical,fcf_dcf,31.043521258789248,6.900000095367432,0.6062725766092186
BGC,Consumer Cyclical,fcf_dcf,5.51575728208466,4.599999904632568,0.6062725766092186
BGRIM,Utilities,fcf_dcf,37.36971406046965,16.200000762939453,0.5480966435587711
BGT,Consumer Cyclical,fcf_dcf,2.263020559696724,0.4300000071525574,0.6062725766092186
BH,Healthcare,fcf_dcf,135.59445372873424,179.0,0.48490686205156974
BIG,Consumer Cyclical,fcf_dcf,0.2834934011972867,0.3600000143051147,0.6062725766092186
BIOTEC,Basic Materials,fcf_dcf,1.396412133224905,0.2000000029802322,0.4231331160748379
BIS,Consumer Defensive,fcf_dcf,12.57640650295992,2.4800000190734863,0.5348621448378756
BIZ,Healthcare,fcf_dcf,-5.993479739249881,3.839999914169312,0.48490686205156974
BJC,Industrials,fcf_dcf,59.23649492444351,19.299999237060547,0.39919627666052204
BJCHI,Industrials,fcf_dcf,0.284003984927401,0.8199999928474426,0.39919627666052204
BKA,Unknown,fcf_dcf,,1.0499999523162842,0.2993573379880843
BKD,Unknown,fcf_dcf,,1.0700000524520874,0.2993573379880843
BKGI,Healthcare,fcf_dcf,-0.4114013144985451,1.5800000429153442,0.48490686205156974
BKIH,Financial Services,fcf_dcf,,305.0,0.39243762104371566
BLA,Financial Services,fcf_dcf,,18.600000381469727,0.39243762104371566
BLAND,Real Estate,fcf_dcf,1.093658577706922,0.4900000095367431,0.4098064705526626
