symbol,pt_mean,pt_median,pt_high,pt_low,pt_count,rec_mean,last_update,recency_days,source
WARRIX,2.2,2.3,2.8,1.5,3.0,4.0,1970-01-01,20403.0,yfinance.info/recommendations
WAVE,,,,,,,,,yfinance.info/recommendations
WELL,,,,,,,,,yfinance.info/recommendations
WFX,,,,,,,,,yfinance.info/recommendations
WGE,,,,,,,,,yfinance.info/recommendations
WHA,4.1675,4.2,5.1,3.3,16.0,1.64706,1970-01-01,20403.0,yfinance.info/recommendations
WHABT,,,,,,,,,yfinance.info/recommendations
WHAIR,7.35,7.35,8.6,6.1,2.0,1.5,1970-01-01,20403.0,yfinance.info/recommendations
WHART,10.95,10.95,11.0,10.9,2.0,,1970-01-01,20403.0,yfinance.info/recommendations
WHAUP,5.035,5.1,5.3,4.575,5.0,1.0,1970-01-01,20403.0,yfinance.info/recommendations
WICE,3.125,3.125,3.65,2.6,2.0,,1970-01-01,20403.0,yfinance.info/recommendations
WIIK,,,,,,,,,yfinance.info/recommendations
WIN,,,,,,,,,yfinance.info/recommendations
WINDOW,,,,,,,,,yfinance.info/recommendations
WINMED,,,,,,,,,yfinance.info/recommendations
WINNER,,,,,,,,,yfinance.info/recommendations
WORK,5.05,5.05,5.3,4.8,2.0,,1970-01-01,20403.0,yfinance.info/recommendations
WP,,,,,,,,,yfinance.info/recommendations
WPH,11.0,11.0,11.0,11.0,1.0,,,,yfinance.info/recommendations
WSOL,,,,,,,,,yfinance.info/recommendations
XBIO,,,,,,,,,yfinance.info/recommendations
XO,17.45,17.45,18.0,16.9,2.0,,1970-01-01,20403.0,yfinance.info/recommendations
XPG,1.01,1.01,1.01,1.01,1.0,,1970-01-01,20403.0,yfinance.info/recommendations
XYZ,,,,,,,,,yfinance.info/recommendations
YGG,,,,,,,,,yfinance.info/recommendations
YONG,,,,,,,,,yfinance.info/recommendations
YUASA,,,,,,,,,yfinance.info/recommendations
ZAA,,,,,,,,,yfinance.info/recommendations
ZEN,6.5,6.5,6.5,6.5,2.0,,1970-01-01,20403.0,yfinance.info/recommendations
ZIGA,,,,,,,,,yfinance.info/recommendations
