symbol,pt_mean,pt_median,pt_high,pt_low,pt_count,rec_mean,last_update,recency_days,source
RHLD,,,,,,,,,yfinance.info/recommendations
RICK,,,,,,,,,yfinance.info/recommendations
RITM,13.5,13.0,16.0,12.5,9.0,1.4,1970-01-01,20591.0,yfinance.info/recommendations
RIVN,18.15385,18.0,25.0,9.0,26.0,2.57692,1970-01-01,20591.0,yfinance.info/recommendations
RJF,174.76923,172.0,198.0,147.0,13.0,,1970-01-01,20591.0,yfinance.info/recommendations
RKDA,,,,,,,,,yfinance.info/recommendations
RKLB,100.83667,100.0,127.0,60.0,15.0,1.64706,1970-01-01,20591.0,yfinance.info/recommendations
RL,414.2625,429.5,480.0,219.0,16.0,1.57895,1970-01-01,20591.0,yfinance.info/recommendations
RLMD,12.8,12.0,19.0,9.0,5.0,1.2,1970-01-01,20591.0,yfinance.info/recommendations
RMAX,11.4,11.4,13.8,9.0,2.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
RMBS,145.25,147.5,180.0,100.0,8.0,1.44444,1970-01-01,20591.0,yfinance.info/recommendations
RMCF,,,,,,,,,yfinance.info/recommendations
RMCO,,,,,,,,,yfinance.info/recommendations
RMD,270.6,286.0,340.0,180.0,15.0,2.10526,1970-01-01,20591.0,yfinance.info/recommendations
RNAC,34.85714,39.0,44.0,16.0,7.0,1.125,1970-01-01,20591.0,yfinance.info/recommendations
RNG,45.4,45.0,55.0,30.0,15.0,2.375,1970-01-01,20591.0,yfinance.info/recommendations
RNR,328.06668,326.0,431.0,296.0,15.0,2.76471,1970-01-01,20591.0,yfinance.info/recommendations
RNST,45.57143,46.0,47.0,44.0,7.0,1.57143,1970-01-01,20591.0,yfinance.info/recommendations
RNTX,10.0,10.0,10.0,10.0,1.0,,1970-01-01,20591.0,yfinance.info/recommendations
RNXT,6.905,5.56,13.5,3.0,4.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
ROK,459.6884,477.0,525.0,282.0,25.0,2.21429,1970-01-01,20591.0,yfinance.info/recommendations
ROKU,144.74074,150.0,170.0,95.0,27.0,1.48276,1970-01-01,20591.0,yfinance.info/recommendations
ROL,64.0625,67.0,72.0,50.0,16.0,1.94444,1970-01-01,20591.0,yfinance.info/recommendations
ROP,453.8169,456.035,550.0,365.0,16.0,2.4,1970-01-01,20591.0,yfinance.info/recommendations
ROST,237.875,242.0,290.0,158.0,16.0,1.66667,1970-01-01,20591.0,yfinance.info/recommendations
RPAY,5.85714,6.0,10.0,3.5,7.0,1.85714,1970-01-01,20591.0,yfinance.info/recommendations
RPID,8.0,8.0,8.0,8.0,3.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
RPM,128.07143,125.0,148.0,115.0,14.0,1.42857,1970-01-01,20591.0,yfinance.info/recommendations
RR,4.0,4.0,6.0,2.0,2.0,,1970-01-01,20591.0,yfinance.info/recommendations
RRC,47.13636,46.0,59.0,36.0,22.0,2.69565,1970-01-01,20591.0,yfinance.info/recommendations
RSG,243.58333,248.0,270.0,200.0,24.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
RSSS,4.16667,4.0,5.0,3.5,3.0,1.33333,1970-01-01,20591.0,yfinance.info/recommendations
RSVR,13.0,13.0,15.0,11.0,2.0,,1970-01-01,20591.0,yfinance.info/recommendations
RTX,215.27182,220.0,242.0,180.0,22.0,1.91304,1970-01-01,20591.0,yfinance.info/recommendations
RVLV,29.42857,28.0,37.0,24.0,14.0,2.0625,1970-01-01,20591.0,yfinance.info/recommendations
RVMD,181.3,175.0,263.0,116.0,20.0,1.19048,1970-01-01,20591.0,yfinance.info/recommendations
RVPH,72.5,60.0,140.0,30.0,4.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
RVSB,7.0,7.0,7.0,7.0,1.0,,1970-01-01,20591.0,yfinance.info/recommendations
RVTY,113.64286,110.0,145.0,90.0,14.0,2.1875,1970-01-01,20591.0,yfinance.info/recommendations
RWT,6.96875,7.0,8.5,6.25,8.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
RXO,21.26667,22.0,26.0,13.0,15.0,2.68421,1970-01-01,20591.0,yfinance.info/recommendations
RXST,8.78571,8.0,11.0,7.5,7.0,3.11111,1970-01-01,20591.0,yfinance.info/recommendations
RXT,3.16667,2.5,5.0,2.0,3.0,3.0,1970-01-01,20591.0,yfinance.info/recommendations
RY,173.91373,180.46185,198.89738,142.38188,3.0,1.86667,1970-01-01,20591.0,yfinance.info/recommendations
RYM,,,,,,,,,yfinance.info/recommendations
RYN,,,,,,2.33333,1970-01-01,20591.0,yfinance.info/recommendations
SABS,9.875,8.5,15.0,6.0,8.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
SAFE,18.81818,17.0,28.0,14.0,11.0,2.45455,1970-01-01,20591.0,yfinance.info/recommendations
SAFT,,,,,,,,,yfinance.info/recommendations
SAFX,1.2,1.2,1.2,1.2,1.0,,1970-01-01,20591.0,yfinance.info/recommendations
SAH,81.90909,77.0,96.0,70.0,11.0,2.18182,1970-01-01,20591.0,yfinance.info/recommendations
SAIC,109.77778,113.0,130.0,85.0,9.0,,1970-01-01,20591.0,yfinance.info/recommendations
SANA,8.57143,7.0,12.0,7.0,7.0,1.44444,1970-01-01,20591.0,yfinance.info/recommendations
SANM,212.25,215.0,234.0,185.0,4.0,,1970-01-01,20591.0,yfinance.info/recommendations
SARO,35.89286,35.0,41.5,32.0,14.0,1.42857,1970-01-01,20591.0,yfinance.info/recommendations
SB,6.9,6.9,6.9,6.9,1.0,3.0,1970-01-01,20591.0,yfinance.info/recommendations
SBAC,235.1,230.0,280.0,200.0,20.0,2.2381,1970-01-01,20591.0,yfinance.info/recommendations
SBCF,34.58333,34.0,38.0,32.5,6.0,,1970-01-01,20591.0,yfinance.info/recommendations
SBDS,,,,,,,,,yfinance.info/recommendations
SBET,17.8125,15.5,40.0,10.0,8.0,1.125,1970-01-01,20591.0,yfinance.info/recommendations
SBGI,17.71429,16.0,30.0,14.0,7.0,2.85714,1970-01-01,20591.0,yfinance.info/recommendations
SBR,,,,,,,,,yfinance.info/recommendations
SBSI,37.0,37.0,38.0,36.0,3.0,,1970-01-01,20591.0,yfinance.info/recommendations
SBUX,106.57576,110.0,137.0,81.0,33.0,2.35897,1970-01-01,20591.0,yfinance.info/recommendations
SCCO,158.16064,156.84737,232.67326,124.75248,15.0,3.5625,1970-01-01,20591.0,yfinance.info/recommendations
SCHW,116.25,118.0,137.0,84.0,20.0,1.68182,1970-01-01,20591.0,yfinance.info/recommendations
SCI,96.33333,97.5,100.0,90.0,6.0,1.33333,1970-01-01,20591.0,yfinance.info/recommendations
SCKT,,,,,,,,,yfinance.info/recommendations
SCL,75.0,75.0,75.0,75.0,1.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
SCNX,1.5,1.5,1.5,1.5,1.0,,1970-01-01,20591.0,yfinance.info/recommendations
SCOR,10.0,10.0,10.0,10.0,1.0,,1970-01-01,20591.0,yfinance.info/recommendations
SCVL,22.0,22.0,22.0,22.0,1.0,,1970-01-01,20591.0,yfinance.info/recommendations
SD,15.0,15.0,15.0,15.0,1.0,5.0,1970-01-01,20591.0,yfinance.info/recommendations
SDGR,20.875,20.0,30.0,13.0,8.0,1.5,1970-01-01,20591.0,yfinance.info/recommendations
SDHC,13.125,13.0,15.0,11.5,4.0,3.14286,1970-01-01,20591.0,yfinance.info/recommendations
SDOT,,,,,,,,,yfinance.info/recommendations
SEAT,10.18125,9.35,15.0,7.0,8.0,2.5,1970-01-01,20591.0,yfinance.info/recommendations
SEG,27.0,27.0,27.0,27.0,1.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
SEI,87.81667,85.0,110.8,80.0,12.0,1.5,1970-01-01,20591.0,yfinance.info/recommendations
SEM,16.625,16.5,17.0,16.5,4.0,2.6,1970-01-01,20591.0,yfinance.info/recommendations
SEMR,12.0,12.0,12.0,12.0,3.0,,1970-01-01,20591.0,yfinance.info/recommendations
SENEB,,,,,,,,,yfinance.info/recommendations
SEPN,44.25,43.0,60.0,35.0,8.0,1.11111,1970-01-01,20591.0,yfinance.info/recommendations
SERA,5.0,5.0,5.0,5.0,1.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
SF,87.75,87.5,103.0,79.0,8.0,,1970-01-01,20591.0,yfinance.info/recommendations
SFBS,94.33333,95.0,97.0,91.0,3.0,,1970-01-01,20591.0,yfinance.info/recommendations
SFM,92.42857,92.5,140.0,70.0,14.0,2.25,1970-01-01,20591.0,yfinance.info/recommendations
SFNC,23.57143,23.0,25.0,23.0,7.0,,1970-01-01,20591.0,yfinance.info/recommendations
SGI,97.25,98.5,115.0,76.0,8.0,1.33333,1970-01-01,20591.0,yfinance.info/recommendations
SGLY,,,,,,,,,yfinance.info/recommendations
SGMO,3.75,2.0,10.0,1.0,4.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
SGRP,,,,,,,,,yfinance.info/recommendations
SGU,,,,,,,,,yfinance.info/recommendations
SHBI,21.375,21.75,22.0,20.0,4.0,,1970-01-01,20591.0,yfinance.info/recommendations
SHFS,,,,,,,,,yfinance.info/recommendations
SHLS,9.84211,10.0,12.0,6.5,19.0,1.95,1970-01-01,20591.0,yfinance.info/recommendations
SI,21.25,21.0,24.0,19.0,4.0,1.25,1970-01-01,20591.0,yfinance.info/recommendations
SIBN,23.33333,25.0,32.0,16.0,9.0,1.375,1970-01-01,20591.0,yfinance.info/recommendations
SID,1.3,1.2,1.5,1.2,3.0,3.75,1970-01-01,20591.0,yfinance.info/recommendations
SILA,29.75,30.0,31.0,28.0,4.0,2.6,1970-01-01,20591.0,yfinance.info/recommendations
SILO,,,,,,,,,yfinance.info/recommendations
SINT,10.16667,10.0,12.0,8.5,3.0,,1970-01-01,20591.0,yfinance.info/recommendations
SIRI,28.07692,28.0,46.0,18.0,13.0,3.0,1970-01-01,20591.0,yfinance.info/recommendations
SITC,6.0,6.0,6.0,6.0,1.0,3.0,1970-01-01,20591.0,yfinance.info/recommendations
SITM,827.7778,825.0,900.0,750.0,9.0,1.33333,1970-01-01,20591.0,yfinance.info/recommendations
SJM,116.52941,120.0,134.0,97.0,17.0,2.14286,1970-01-01,20591.0,yfinance.info/recommendations
SKIL,,,,,,,1970-01-01,20591.0,yfinance.info/recommendations
SKLZ,2.5,2.5,2.5,2.5,1.0,,1970-01-01,20591.0,yfinance.info/recommendations
SKM,34.55185,31.0,44.7,27.95556,3.0,3.0,1970-01-01,20591.0,yfinance.info/recommendations
SKT,38.54545,38.0,42.0,35.0,11.0,2.58333,1970-01-01,20591.0,yfinance.info/recommendations
SKWD,60.45455,60.0,80.0,49.0,11.0,1.92308,1970-01-01,20591.0,yfinance.info/recommendations
SKYT,35.0,35.0,35.0,35.0,4.0,,1970-01-01,20591.0,yfinance.info/recommendations
SKYX,4.17857,5.0,5.0,2.5,7.0,1.16667,1970-01-01,20591.0,yfinance.info/recommendations
SLB,61.39286,61.5,71.0,43.0,28.0,1.62069,1970-01-01,20591.0,yfinance.info/recommendations
SLDB,17.07692,16.0,26.0,12.0,13.0,1.28571,1970-01-01,20591.0,yfinance.info/recommendations
SLG,47.55556,46.0,70.0,36.0,18.0,2.33333,1970-01-01,20591.0,yfinance.info/recommendations
SLGN,53.16667,53.0,61.0,44.0,12.0,1.5,1970-01-01,20591.0,yfinance.info/recommendations
SLM,29.0,29.0,35.0,23.0,11.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
SLNO,53.0,53.0,53.0,53.0,8.0,,1970-01-01,20591.0,yfinance.info/recommendations
SLVM,59.0,56.0,75.0,49.0,4.0,1.66667,1970-01-01,20591.0,yfinance.info/recommendations
SMA,35.9,36.0,40.0,30.0,10.0,1.7,1970-01-01,20591.0,yfinance.info/recommendations
SMBK,46.15,46.0,50.0,42.0,5.0,,1970-01-01,20591.0,yfinance.info/recommendations
SMCI,36.75,34.0,58.0,15.0,16.0,2.83333,1970-01-01,20591.0,yfinance.info/recommendations
SMHI,11.0,11.0,11.0,11.0,1.0,,1970-01-01,20591.0,yfinance.info/recommendations
SMMT,29.468616,32.7025,44.203384,11.894374,13.0,1.75,1970-01-01,20591.0,yfinance.info/recommendations
SMP,48.33333,46.0,54.0,45.0,3.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
SMR,16.5,17.0,28.0,7.0,14.0,2.52941,1970-01-01,20591.0,yfinance.info/recommendations
SMRT,1.45,1.45,1.5,1.4,2.0,3.0,1970-01-01,20591.0,yfinance.info/recommendations
SMSI,3.25,3.25,4.0,2.5,2.0,,1970-01-01,20591.0,yfinance.info/recommendations
SMXT,,,,,,,,,yfinance.info/recommendations
SNAP,7.66806,7.0,15.0,4.0,36.0,2.72093,1970-01-01,20591.0,yfinance.info/recommendations
SNCY,19.2,20.0,20.0,17.0,5.0,2.16667,1970-01-01,20591.0,yfinance.info/recommendations
SND,,,,,,,,,yfinance.info/recommendations
SNDK,1421.7727,1350.0,2300.0,1000.0,22.0,1.59091,1970-01-01,20591.0,yfinance.info/recommendations
SNDR,32.42857,33.0,38.0,27.0,14.0,2.3125,1970-01-01,20591.0,yfinance.info/recommendations
SNES,10.0,10.0,10.0,10.0,1.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
SNFCA,,,,,,,,,yfinance.info/recommendations
SNPS,537.5327,540.0,650.0,403.85,26.0,1.76,1970-01-01,20591.0,yfinance.info/recommendations
SNTI,11.25,12.0,15.0,6.0,4.0,1.25,1970-01-01,20591.0,yfinance.info/recommendations
SNX,234.27274,250.0,271.0,166.0,11.0,1.63636,1970-01-01,20591.0,yfinance.info/recommendations
SO,101.76316,103.0,114.0,81.0,19.0,2.58333,1970-01-01,20591.0,yfinance.info/recommendations
SOC,27.0,24.0,33.0,24.0,3.0,1.5,1970-01-01,20591.0,yfinance.info/recommendations
SOLS,88.16667,89.0,94.0,80.0,6.0,2.5,1970-01-01,20591.0,yfinance.info/recommendations
SOLV,82.07692,85.0,100.0,60.0,13.0,2.5,1970-01-01,20591.0,yfinance.info/recommendations
SOTK,6.75,6.75,8.5,5.0,2.0,,1970-01-01,20591.0,yfinance.info/recommendations
SPB,87.42857,85.0,100.0,80.0,7.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
SPFI,47.0,47.0,48.0,46.0,3.0,,1970-01-01,20591.0,yfinance.info/recommendations
SPG,211.35,206.5,250.0,189.0,20.0,2.19048,1970-01-01,20591.0,yfinance.info/recommendations
SPGI,534.0,540.0,575.0,480.0,21.0,1.29167,1970-01-01,20591.0,yfinance.info/recommendations
SPMC,12.0,11.0,15.0,10.0,3.0,,1970-01-01,20591.0,yfinance.info/recommendations
SPRY,25.6,25.0,34.0,12.0,5.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
SPSC,68.09091,60.0,103.0,55.0,11.0,2.58333,1970-01-01,20591.0,yfinance.info/recommendations
SPXC,266.25,267.5,310.0,225.0,12.0,1.25,1970-01-01,20591.0,yfinance.info/recommendations
SQFT,,,,,,,,,yfinance.info/recommendations
SRBK,19.0,19.0,19.0,19.0,1.0,3.0,1970-01-01,20591.0,yfinance.info/recommendations
SRE,104.23529,104.0,118.0,93.0,17.0,1.68421,1970-01-01,20591.0,yfinance.info/recommendations
SRFM,5.3125,3.875,12.0,1.5,4.0,1.5,1970-01-01,20591.0,yfinance.info/recommendations
SRG,,,,,,,,,yfinance.info/recommendations
SRRK,59.0,58.0,70.0,48.0,16.0,1.16667,1970-01-01,20591.0,yfinance.info/recommendations
SRTA,8.875,8.0,11.5,8.0,4.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
SRZN,42.5,43.0,44.0,40.0,4.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
SSD,217.8,217.0,230.0,210.0,5.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
SSNC,94.44444,92.0,112.0,78.0,9.0,,1970-01-01,20591.0,yfinance.info/recommendations
SST,,,,,,,,,yfinance.info/recommendations
SSTI,13.0,12.0,20.0,8.0,6.0,1.83333,1970-01-01,20591.0,yfinance.info/recommendations
STI,,,,,,,,,yfinance.info/recommendations
STIM,4.33333,3.0,7.0,3.0,3.0,1.66667,1970-01-01,20591.0,yfinance.info/recommendations
STLD,238.81818,240.0,265.0,210.0,11.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
STM,55.44286,55.5,90.0,32.8,14.0,2.2,1970-01-01,20591.0,yfinance.info/recommendations
STRS,,,,,,,,,yfinance.info/recommendations
STT,160.5357,163.5,175.0,120.0,14.0,2.0625,1970-01-01,20591.0,yfinance.info/recommendations
STTK,12.5,12.5,18.0,7.0,6.0,1.5,1970-01-01,20591.0,yfinance.info/recommendations
STZ,177.54546,184.0,209.0,131.0,22.0,2.04348,1970-01-01,20591.0,yfinance.info/recommendations
SU,60.27762,57.54656,71.46579,51.820507,3.0,2.1,1970-01-01,20591.0,yfinance.info/recommendations
SUNE,,,,,,,,,yfinance.info/recommendations
SUPN,62.83333,64.0,66.0,55.0,6.0,1.5,1970-01-01,20591.0,yfinance.info/recommendations
SVCO,15.16667,14.5,18.0,14.0,6.0,1.2,1970-01-01,20591.0,yfinance.info/recommendations
SVRA,10.8125,10.25,16.0,9.0,8.0,1.25,1970-01-01,20591.0,yfinance.info/recommendations
SVV,13.95,14.25,20.0,10.0,10.0,1.54545,1970-01-01,20591.0,yfinance.info/recommendations
SWK,90.51071,86.0,120.15,75.0,14.0,2.44444,1970-01-01,20591.0,yfinance.info/recommendations
SWKS,74.15789,72.0,106.0,55.0,19.0,2.72,1970-01-01,20591.0,yfinance.info/recommendations
SWX,100.0,99.0,107.0,94.0,8.0,1.11111,1970-01-01,20591.0,yfinance.info/recommendations
SXC,9.5,9.5,10.0,9.0,2.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
SXI,290.8,290.0,323.0,260.0,5.0,1.4,1970-01-01,20591.0,yfinance.info/recommendations
SXTP,14.1,14.1,24.0,4.2,2.0,,1970-01-01,20591.0,yfinance.info/recommendations
SYF,89.59091,90.0,103.0,77.0,22.0,1.82609,1970-01-01,20591.0,yfinance.info/recommendations
SYK,389.34845,389.5,465.0,315.0,26.0,1.75862,1970-01-01,20591.0,yfinance.info/recommendations
SYRE,95.2,95.0,115.0,78.0,15.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
SYY,86.2,86.0,100.0,70.0,15.0,2.11765,1970-01-01,20591.0,yfinance.info/recommendations
TACT,,,,,,,,,yfinance.info/recommendations
TAIT,,,,,,,,,yfinance.info/recommendations
TALK,6.15,5.25,9.0,5.25,5.0,2.5,1970-01-01,20591.0,yfinance.info/recommendations
TALO,18.2,18.0,22.0,15.0,10.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
TAP,46.2381,45.0,61.0,36.0,21.0,2.7619,1970-01-01,20591.0,yfinance.info/recommendations
TAP-A,,,,,,,,,yfinance.info/recommendations
TASK,9.5,9.5,13.0,6.0,6.0,2.75,1970-01-01,20591.0,yfinance.info/recommendations
TAYD,67.0,67.0,67.0,67.0,1.0,,1970-01-01,20591.0,yfinance.info/recommendations
TBCH,16.66667,17.5,21.0,11.0,6.0,1.5,1970-01-01,20591.0,yfinance.info/recommendations
TBHC,1.25,1.25,1.25,1.25,1.0,,,,yfinance.info/recommendations
TBI,8.5,8.5,10.0,7.0,2.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
TCBS,,,,,,,,,yfinance.info/recommendations
TCBX,42.75,43.0,45.0,40.0,4.0,,1970-01-01,20591.0,yfinance.info/recommendations
TCI,,,,,,,,,yfinance.info/recommendations
TD,98.22307,101.869606,109.16607,83.63354,3.0,2.07143,1970-01-01,20591.0,yfinance.info/recommendations
TDC,33.44444,31.0,49.0,22.0,9.0,3.0,1970-01-01,20591.0,yfinance.info/recommendations
TDG,1532.2382,1525.0,1937.0,1200.0,21.0,1.78261,1970-01-01,20591.0,yfinance.info/recommendations
TDOC,7.19048,7.0,10.0,5.0,21.0,2.5,1970-01-01,20591.0,yfinance.info/recommendations
TDUP,8.04,8.0,10.0,5.7,5.0,1.28571,1970-01-01,20591.0,yfinance.info/recommendations
TDY,728.7692,750.0,803.0,614.0,13.0,1.69231,1970-01-01,20591.0,yfinance.info/recommendations
TE,9.1,8.5,11.0,8.0,5.0,1.2,1970-01-01,20591.0,yfinance.info/recommendations
TEAM,143.50581,120.0,480.0,80.68,31.0,1.57576,1970-01-01,20591.0,yfinance.info/recommendations
TECH,61.41667,62.0,75.0,49.0,12.0,1.66667,1970-01-01,20591.0,yfinance.info/recommendations
TECX,77.88889,76.0,101.0,60.0,9.0,1.2,1970-01-01,20591.0,yfinance.info/recommendations
TELA,2.25,2.0,3.25,1.0,5.0,1.6,1970-01-01,20591.0,yfinance.info/recommendations
TENX,29.71429,30.0,36.0,20.0,7.0,1.14286,1970-01-01,20591.0,yfinance.info/recommendations
TER,369.52942,387.0,470.0,270.0,17.0,1.72222,1970-01-01,20591.0,yfinance.info/recommendations
TFC,55.68421,56.0,63.0,45.0,19.0,2.28571,1970-01-01,20591.0,yfinance.info/recommendations
TFIN,68.8,70.0,72.0,65.0,5.0,2.8,1970-01-01,20591.0,yfinance.info/recommendations
TFSL,15.5,15.5,16.0,15.0,2.0,,1970-01-01,20591.0,yfinance.info/recommendations
TFX,143.66667,143.0,155.0,135.0,9.0,2.72727,1970-01-01,20591.0,yfinance.info/recommendations
TG,,,,,,,,,yfinance.info/recommendations
TGT,127.21875,126.0,160.0,88.0,32.0,2.54054,1970-01-01,20591.0,yfinance.info/recommendations
TH,22.0,22.0,23.0,21.0,3.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
THC,245.5238,245.0,288.0,210.0,21.0,1.45455,1970-01-01,20591.0,yfinance.info/recommendations
THO,105.5,104.0,134.0,79.0,12.0,2.55556,1970-01-01,20591.0,yfinance.info/recommendations
THR,51.0,51.0,51.0,51.0,3.0,,1970-01-01,20591.0,yfinance.info/recommendations
TIL,7.0,7.0,7.0,7.0,1.0,3.0,1970-01-01,20591.0,yfinance.info/recommendations
TITN,22.25,23.5,25.0,17.0,4.0,,1970-01-01,20591.0,yfinance.info/recommendations
TJX,172.16667,175.0,193.0,107.0,18.0,1.45,1970-01-01,20591.0,yfinance.info/recommendations
TKO,234.38889,234.5,275.0,185.0,18.0,1.59091,1970-01-01,20591.0,yfinance.info/recommendations
TKR,129.81818,129.0,158.0,117.0,11.0,2.25,1970-01-01,20591.0,yfinance.info/recommendations
TLPH,3.25,3.25,3.5,3.0,2.0,1.5,1970-01-01,20591.0,yfinance.info/recommendations
TLS,7.0,8.0,9.0,4.0,5.0,1.8,1970-01-01,20591.0,yfinance.info/recommendations
TLYS,3.0,3.0,3.0,3.0,1.0,,1970-01-01,20591.0,yfinance.info/recommendations
TMC,11.0,11.75,12.25,9.0,5.0,1.2,1970-01-01,20591.0,yfinance.info/recommendations
TMDX,117.88889,120.0,142.0,85.0,9.0,1.72727,1970-01-01,20591.0,yfinance.info/recommendations
TMO,611.56,615.0,750.0,490.0,25.0,1.40741,1970-01-01,20591.0,yfinance.info/recommendations
TMUS,262.62964,261.0,310.0,212.0,27.0,1.62069,1970-01-01,20591.0,yfinance.info/recommendations
TNC,91.5,91.0,99.0,85.0,4.0,1.66667,1970-01-01,20591.0,yfinance.info/recommendations
TNDM,31.0,29.0,55.0,20.0,21.0,2.08333,1970-01-01,20591.0,yfinance.info/recommendations
TNGX,32.77778,30.0,55.0,21.0,9.0,1.5,1970-01-01,20591.0,yfinance.info/recommendations
TNYA,4.0,3.5,8.0,2.0,6.0,1.25,1970-01-01,20591.0,yfinance.info/recommendations
TOL,168.375,172.5,198.0,115.0,16.0,1.94737,1970-01-01,20591.0,yfinance.info/recommendations
TOMZ,3.5,3.5,3.5,3.5,1.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
TORO,,,,,,,,,yfinance.info/recommendations
TOST,33.96,35.0,45.0,26.0,25.0,1.89655,1970-01-01,20591.0,yfinance.info/recommendations
TPC,113.25,115.0,125.0,98.0,4.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
TPG,56.33333,58.0,75.0,46.0,15.0,1.86667,1970-01-01,20591.0,yfinance.info/recommendations
TPH,47.0,47.0,47.0,47.0,2.0,2.66667,1970-01-01,20591.0,yfinance.info/recommendations
TPL,445.0,445.0,639.0,251.0,2.0,3.0,1970-01-01,20591.0,yfinance.info/recommendations
TPR,165.05263,169.0,200.0,88.0,19.0,1.80952,1970-01-01,20591.0,yfinance.info/recommendations
TRAK,16.0,16.0,16.0,16.0,1.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
TRC,26.25,26.25,26.25,26.25,1.0,0.0,1970-01-01,20591.0,yfinance.info/recommendations
TRDA,19.5,21.5,25.0,10.0,4.0,1.25,1970-01-01,20591.0,yfinance.info/recommendations
TRGP,274.05,274.0,331.0,245.0,20.0,1.5,1970-01-01,20591.0,yfinance.info/recommendations
TRIN,17.77778,18.0,19.0,15.0,9.0,1.77778,1970-01-01,20591.0,yfinance.info/recommendations
TRMB,87.33333,87.5,103.0,70.0,12.0,1.30769,1970-01-01,20591.0,yfinance.info/recommendations
TRN,35.5,35.5,36.0,35.0,2.0,,1970-01-01,20591.0,yfinance.info/recommendations
TRNO,70.23529,70.0,80.0,56.0,17.0,2.16667,1970-01-01,20591.0,yfinance.info/recommendations
TRNS,101.33333,104.0,105.0,95.0,3.0,,1970-01-01,20591.0,yfinance.info/recommendations
TROW,,,,,,3.38462,1970-01-01,20591.0,yfinance.info/recommendations
TRP,62.996815,62.23043,68.48084,58.279167,3.0,2.25,1970-01-01,20591.0,yfinance.info/recommendations
TRST,,,,,,,,,yfinance.info/recommendations
TRTX,10.0,10.0,11.0,8.5,6.0,1.83333,1970-01-01,20591.0,yfinance.info/recommendations
TRUP,39.75,39.5,52.0,28.0,4.0,2.16667,1970-01-01,20591.0,yfinance.info/recommendations
TRV,313.73914,315.0,350.0,252.0,23.0,2.60714,1970-01-01,20591.0,yfinance.info/recommendations
TSBK,,,,,,,,,yfinance.info/recommendations
TSCO,46.96296,47.0,60.0,36.0,27.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
TSLA,411.8878,450.0,600.0,123.0,41.0,2.3617,1970-01-01,20591.0,yfinance.info/recommendations
TSN,71.15385,72.0,81.0,58.0,13.0,2.4,1970-01-01,20591.0,yfinance.info/recommendations
TSSI,18.0,18.0,20.0,16.0,2.0,1.5,1970-01-01,20591.0,yfinance.info/recommendations
TTD,25.80645,25.0,47.0,17.0,31.0,2.43243,1970-01-01,20591.0,yfinance.info/recommendations
TTEK,40.83333,40.5,48.0,35.0,6.0,2.0,1970-01-01,20591.0,yfinance.info/recommendations
TTI,12.5,12.25,14.0,11.5,4.0,1.25,1970-01-01,20591.0,yfinance.info/recommendations
TTWO,277.06296,280.0,320.0,165.0,27.0,1.18519,1970-01-01,20591.0,yfinance.info/recommendations
TUSK,,,,,,,,,yfinance.info/recommendations
TWI,11.75,12.0,13.0,10.0,4.0,1.0,1970-01-01,20591.0,yfinance.info/recommendations
TWIN,,,,,,,1970-01-01,20591.0,yfinance.info/recommendations
TWST,63.33333,65.0,75.0,36.0,9.0,1.3,1970-01-01,20591.0,yfinance.info/recommendations
TXN,283.9375,287.5,340.0,200.0,32.0,2.2973,1970-01-01,20591.0,yfinance.info/recommendations
TXT,103.45188,102.5,115.0,90.0,16.0,2.29412,1970-01-01,20591.0,yfinance.info/recommendations
TYL,445.14285,440.0,650.0,335.0,21.0,1.63636,1970-01-01,20591.0,yfinance.info/recommendations
TYRA,51.14727,53.0,59.62,37.0,11.0,1.08333,1970-01-01,20591.0,yfinance.info/recommendations
TZOO,21.0,21.0,30.0,12.0,4.0,1.25,1970-01-01,20591.0,yfinance.info/recommendations
